Garden identity;Subplot identity;Species;Range type;Herbivory;Competition;Survival;RGR leaf number;Number flowering units;Incidence of flowering ;Aboveground biomass;Plant height;Specific leaf area;Minimum temperature;Summertemperature 2009;Summerprecipitation 2009;Precipitation of the vegetation period 2009;Temperature of the vegetation period 2009;Precipitation of the vegetation period 2008;Temperature of the vegetation period 2008;Precipitation of the vegetation period 2008-2009;Temperature of the vegetation period 2008-2009;PCA1;PCA2
MAI;MAI_3;I_h;c;1;1;1;0.0159;0;0;2.123;18;107.92;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;I_h;c;0;1;1;0.0194;0;0;0.900;20;154.89;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;I_h;c;0;1;1;0.0034;0;0;0.749;20;217.30;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;D_d;o;0;0;1;0.0556;0;0;4.266;24;81.55;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_16;Si_o;c;0;1;1;-0.0184;0;0;0.420;46;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_3;Si_o;c;1;1;1;-0.0101;0;0;0.967;NA;87.02;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_10;K_p;o;1;1;1;-0.0134;0;0;6.372;NA;123.20;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;I_c;o;0;1;0;NA;0;0;NA;NA;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_14;I_c;o;0;0;1;0.0098;0;0;37.612;NA;204.29;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_15;D_c;c;1;1;1;0.0025;0;0;2.113;NA;92.86;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_15;Si_n;o;1;1;1;-0.0020;1;1;1.819;0;123.12;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;I_h;c;0;0;1;0.0207;2;1;2.674;20;109.00;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;I_h;c;1;0;1;-0.0062;3;1;1.437;19;133.98;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_11;Sc_c;o;1;1;1;0.0201;3;1;7.372;43;71.66;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;K_p;o;0;1;1;-0.0039;3;1;10.026;46;77.84;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_16;K_m;c;0;1;1;-0.0112;4;1;4.999;60;45.79;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;I_h;c;0;0;1;0.0284;5;1;5.401;10;128.19;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_11;K_p;o;1;1;1;-0.0131;6;1;2.454;83;130.92;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_5;K_p;o;1;0;1;0.0242;10;1;25.648;105;75.96;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_15;K_m;c;1;1;1;-0.0187;11;1;5.357;63;60.37;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;D_c;c;0;1;1;-0.0016;11;1;2.654;66;101.00;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_15;D_d;o;1;1;1;0.0081;15;1;2.421;26;227.17;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;K_p;o;0;1;1;-0.0173;15;1;3.296;58;140.83;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_16;Si_n;o;0;1;1;0.0010;15;1;1.123;NA;151.96;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_7;K_p;o;1;0;1;-0.0007;17;1;27.716;100;37.99;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;C_sc;o;0;1;1;0.0107;18;1;16.955;62;84.62;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;K_p;o;0;1;1;-0.0010;23;1;22.001;101;86.78;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_10;K_m;c;1;1;1;0.0053;26;1;8.233;71;56.02;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_16;C_sc;o;0;1;1;0.0126;26;1;49.374;81;90.71;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;C_sc;o;1;0;1;0.0256;26;1;45.318;92;114.80;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;K_m;c;0;1;1;-0.0191;30;1;5.964;70;85.36;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_11;D_c;c;1;1;1;0.0023;31;1;3.182;60;96.11;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;K_p;o;0;0;1;0.0107;31;1;46.573;89;73.47;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_16;K_p;o;0;1;1;-0.0236;32;1;19.049;95;100.45;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_10;D_c;c;1;1;1;-0.0063;33;1;2.717;52;122.09;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_14;C_sc;o;0;0;1;0.0227;35;1;64.126;100;150.79;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_3;C_sc;o;1;1;1;0.0283;37;1;98.363;83;66.83;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_3;K_m;c;1;1;1;-0.0183;38;1;7.886;59;90.15;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;Si_o;c;1;0;1;0.0049;40;1;1.181;15;58.35;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_8;K_p;o;1;0;1;0.0125;40;1;63.433;92;67.61;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_15;K_p;o;1;1;1;-0.0265;43;1;10.838;82;38.56;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_15;Sc_c;o;1;1;1;0.0125;44;1;7.616;80;84.37;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;K_m;c;0;1;1;-0.0306;48;1;4.991;62;170.67;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;K_p;o;0;0;1;0.0262;48;1;35.963;104;84.14;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;K_p;o;1;0;1;0.0071;49;1;31.537;87;85.00;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_3;K_p;o;1;1;1;0.0048;55;1;48.908;99;85.18;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;K_p;o;0;0;1;-0.0136;56;1;83.464;10;63.49;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;D_d;o;0;1;1;0.0325;58;1;6.469;33;129.65;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_11;Sc_o;c;1;1;1;0.0279;61;1;27.128;85;109.51;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_5;C_sc;o;1;0;1;0.0215;63;1;109.398;115;127.43;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_11;Si_n;o;1;1;0;NA;65;1;NA;0;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;Sc_c;o;0;1;1;0.0244;72;1;31.530;95;92.97;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;Sc_c;o;0;1;1;0.0178;75;1;27.555;107;94.57;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_15;C_sc;o;1;1;1;0.0124;79;1;58.251;82;68.48;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_14;K_p;o;0;0;1;-0.0018;80;1;66.477;91;71.38;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_7;K_m;c;1;0;1;0.0128;82;1;26.113;66;72.44;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_8;C_sc;o;1;0;1;0.0230;84;1;176.086;82;102.49;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;C_sc;o;0;1;1;0.0316;84;1;140.409;100;160.37;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;K_m;c;0;0;1;0.0158;87;1;37.096;62;65.50;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;C_sc;o;0;0;1;0.0382;89;1;90.103;101;68.18;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;K_m;c;0;1;1;-0.0063;90;1;28.610;62;80.14;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_5;K_m;c;1;0;1;0.0076;92;1;29.094;77;61.93;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_7;D_c;c;1;0;1;0.0371;94;1;34.927;64;75.87;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_14;K_m;c;0;0;1;0.0096;94;1;29.571;64;101.80;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;K_m;c;0;0;1;0.0091;94;1;31.092;74;82.84;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_3;D_c;c;1;1;1;0.0107;94;1;15.038;78;71.71;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_8;K_m;c;1;0;1;0.0117;95;1;64.794;72;80.73;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_3;Sc_c;o;1;1;1;0.0173;99;1;41.588;118;93.12;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;Si_o;c;0;1;1;-0.0053;100;1;0.992;56;180.00;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;C_sc;o;0;0;1;0.0283;102;1;171.242;98;129.23;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_7;C_sc;o;1;0;1;0.0301;107;1;236.918;85;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_10;Sc_c;o;1;1;1;0.0082;111;1;21.923;102;87.46;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_7;C_st;c;1;0;0;NA;118;1;NA;142;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;Si_n;o;0;0;1;-0.0011;122;1;7.320;47;93.88;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_10;Si_n;o;1;1;1;-0.0050;124;1;3.574;47;152.56;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;Sc_c;o;0;0;1;0.0313;129;1;61.988;94;124.57;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_15;C_st;c;1;1;1;-0.0207;131;1;15.193;89;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;K_m;c;1;0;1;0.0042;134;1;61.388;71;77.83;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;C_sc;o;0;0;1;0.0402;139;1;63.512;96;92.52;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_3;Si_n;o;1;1;1;0.0056;142;1;6.947;60;145.63;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;K_m;c;0;0;1;0.0047;144;1;41.055;65;83.41;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_8;Sc_c;o;1;0;1;0.0158;146;1;51.362;81;74.24;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;Sc_o;c;0;0;1;0.0216;148;1;67.963;94;95.40;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;D_d;o;0;1;1;0.0253;152;1;16.475;59;153.32;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_7;Sc_c;o;1;0;1;0.0247;155;1;47.767;106;123.47;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;Sc_o;c;0;1;1;0.0090;158;1;34.903;108;116.84;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;Sc_c;o;0;0;1;0.0436;158;1;78.310;113;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;D_c;c;0;0;1;0.0149;163;1;19.015;66;71.19;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;Sc_c;o;0;0;1;0.0308;165;1;51.675;117;103.90;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_11;D_d;o;1;1;1;0.0492;169;1;14.329;45;198.52;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_15;Si_o;c;1;1;1;-0.0052;170;1;2.271;42;64.62;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;D_d;o;0;0;0;NA;174;1;NA;57;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_14;Sc_c;o;0;0;1;0.0253;182;1;72.629;104;62.16;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_10;D_d;o;1;1;1;0.0330;188;1;12.391;35;195.00;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;Sc_o;c;0;0;1;0.0615;189;1;82.078;138;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;C_sc;o;0;1;1;0.0549;193;1;222.740;131;77.91;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_16;Sc_c;o;0;1;1;0.0112;194;1;57.647;120;87.35;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;D_c;c;0;1;1;-0.0039;199;1;11.675;48;88.79;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;D_c;c;0;0;1;0.0254;200;1;18.924;57;100.06;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_11;C_sc;o;1;1;1;0.0366;200;1;201.142;113;104.78;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;Sc_c;o;0;1;1;0.0337;208;1;77.301;117;107.22;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;Si_o;c;0;0;1;0.0035;210;1;3.600;46;78.18;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_11;Si_o;c;1;1;1;0.0038;210;1;5.382;57;82.73;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_16;D_d;o;0;1;1;0.0535;220;1;23.589;38;154.82;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;Sc_c;o;1;0;1;0.0164;228;1;81.374;143;82.93;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;Si_n;o;0;1;1;0.0359;233;1;11.656;48;84.41;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;D_c;c;0;0;1;0.0073;241;1;29.704;77;65.85;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_3;Sc_o;c;1;1;1;0.0317;245;1;129.896;146;87.09;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;D_c;c;0;1;1;0.0167;255;1;37.966;89;66.40;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_5;Sc_c;o;1;0;1;0.0247;259;1;97.743;133;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;Si_n;o;1;0;1;0.0122;260;1;67.458;55;92.48;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_5;D_c;c;1;0;1;0.0142;263;1;21.986;53;96.01;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_10;C_sc;o;1;1;1;0.0453;263;1;371.693;118;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;I_c;o;0;1;1;0.0193;264;1;26.636;87;116.89;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;Si_n;o;0;1;1;-0.0076;284;1;14.053;72;123.80;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_16;D_c;c;0;1;1;0.0172;284;1;35.196;83;49.01;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_10;Sc_o;c;1;1;1;0.0281;304;1;134.585;137;77.41;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_3;D_d;o;1;1;1;0.0409;315;1;NA;37;122.44;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_8;D_c;c;1;0;1;0.0298;318;1;59.463;76;79.07;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_16;Sc_o;c;0;1;1;0.0299;356;1;136.093;109;82.62;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_14;D_c;c;0;0;1;0.0165;360;1;44.811;57;98.49;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;Sc_o;c;0;1;1;0.0218;360;1;192.924;117;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;D_d;o;0;0;1;0.0303;361;1;27.719;49;118.00;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;D_d;o;0;1;1;-0.0202;378;1;23.543;40;267.78;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;Sc_o;c;0;1;1;0.0243;405;1;165.047;118;112.59;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_15;Sc_o;c;1;1;1;0.0109;406;1;143.061;145;76.43;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;Sc_o;c;1;0;1;0.0250;420;1;152.273;11;97.86;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_5;Sc_o;c;1;0;1;0.0143;421;1;141.969;144;81.35;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;Sc_o;c;0;0;1;0.0307;439;1;113.513;124;103.89;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;Si_o;c;0;0;1;0.0139;440;1;5.920;55;59.81;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;C_st;c;0;0;0;NA;443;1;NA;151;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_7;Si_n;o;1;0;1;0.0186;462;1;41.212;65;79.40;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;D_c;c;1;0;1;0.0218;474;1;88.848;75;65.58;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;D_d;o;1;0;1;0.0059;490;1;26.421;52;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_11;I_c;o;1;1;0;NA;520;1;NA;113;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_2;C_st;c;0;1;0;NA;527;1;NA;140;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_8;Sc_o;c;1;0;1;0.0300;548;1;143.473;110;87.96;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_14;Si_o;c;0;0;1;0.0090;564;1;13.920;NA;54.55;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;Si_o;c;0;1;1;-0.0007;570;1;10.950;74;87.80;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_16;I_c;o;0;1;1;-0.0006;580;1;75.446;104;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_14;Sc_o;c;0;0;1;0.0253;623;1;258.218;124;91.92;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_14;D_d;o;0;0;1;0.0573;662;1;42.537;43;122.75;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;Si_n;o;0;0;1;-0.0273;690;1;35.843;87;178.49;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;Si_n;o;0;1;1;0.0106;720;1;20.609;74;130.72;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_9;I_c;o;1;0;1;0.0110;720;1;118.426;110;121.12;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;Si_n;o;0;0;1;0.0232;773;1;65.080;61;87.12;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_12;Si_o;c;0;1;1;-0.0088;810;1;2.472;51;277.05;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_7;Si_o;c;1;0;1;0.0109;810;1;12.355;78;56.60;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_13;I_c;o;0;0;0;NA;840;1;NA;126;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_6;I_c;o;0;0;1;-0.0028;840;1;267.076;134;130.15;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;I_c;o;0;1;1;0.0238;900;1;102.371;121;91.79;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_7;I_c;o;1;0;1;0.0286;920;1;101.531;109;109.17;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_1;C_st;c;0;1;0;NA;936;1;NA;122;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_11;K_m;c;1;1;1;-0.0020;961;1;11.747;65;80.07;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;C_st;c;0;0;0;NA;970;1;NA;193;NA;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_4;I_c;o;0;0;1;0.0283;1030;1;130.156;107;105.53;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_14;Si_n;o;0;0;1;0.0216;1042;1;83.632;85;161.64;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_5;Si_n;o;1;0;1;0.0105;1053;1;43.559;59;101.15;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
MAI;MAI_8;D_d;o;1;0;1;0.0329;1090;1;67.544;44;91.55;0.2;56.6;163.2;281.6;102.4;169.1;42;450.7;144.4;2.7578;-0.1267
