"field","exp","plot","year","disk","disk.trt","ntrt","nadd","trt","other.add","dur","origin","mass.above"
"B",2,29,1997,1,"Disturbed",9,0,"1. Control",0,16,NA,26.633
"B",2,29,1999,1,"Disturbed",9,0,"1. Control",0,18,"INTRODUCED",3.167
"B",2,29,1999,1,"Disturbed",9,0,"1. Control",0,18,"NATIVE",102.07
"B",2,29,1999,1,"Disturbed",9,0,"1. Control",0,18,NA,26.733
"B",2,29,2000,1,"Disturbed",9,0,"1. Control",0,19,"INTRODUCED",0.333
"B",2,29,2000,1,"Disturbed",9,0,"1. Control",0,19,"NATIVE",114.5
"B",2,29,2000,1,"Disturbed",9,0,"1. Control",0,19,NA,42.967
"B",2,29,2002,1,"Disturbed",9,0,"1. Control",0,21,"NATIVE",119.837
"B",2,29,2002,1,"Disturbed",9,0,"1. Control",0,21,NA,48.233
"B",2,29,2004,1,"Disturbed",9,0,"1. Control",0,23,"INTRODUCED",4.53333
"B",2,29,2004,1,"Disturbed",9,0,"1. Control",0,23,"NATIVE",94.06667
"B",2,29,2004,1,"Disturbed",9,0,"1. Control",0,23,NA,39.4333
"B",2,30,1982,1,"Disturbed",9,0,"1. Control",0,1,"INTRODUCED",180.901
"B",2,30,1982,1,"Disturbed",9,0,"1. Control",0,1,"NATIVE",3.47
"B",2,30,1982,1,"Disturbed",9,0,"1. Control",0,1,NA,5.467
"B",2,30,1983,1,"Disturbed",9,0,"1. Control",0,2,"INTRODUCED",35.9
"B",2,30,1983,1,"Disturbed",9,0,"1. Control",0,2,"NATIVE",100.166
"B",2,30,1983,1,"Disturbed",9,0,"1. Control",0,2,NA,15.267
"B",2,30,1984,1,"Disturbed",9,0,"1. Control",0,3,"INTRODUCED",10.331
"B",2,30,1984,1,"Disturbed",9,0,"1. Control",0,3,"NATIVE",145.67
"B",2,30,1984,1,"Disturbed",9,0,"1. Control",0,3,NA,26.717
"B",2,30,1985,1,"Disturbed",9,0,"1. Control",0,4,"INTRODUCED",79.559
"B",2,30,1985,1,"Disturbed",9,0,"1. Control",0,4,"NATIVE",157.184
"B",2,30,1985,1,"Disturbed",9,0,"1. Control",0,4,NA,8.333
"B",2,30,1986,1,"Disturbed",9,0,"1. Control",0,5,"INTRODUCED",21.3
"B",2,30,1986,1,"Disturbed",9,0,"1. Control",0,5,"NATIVE",102.266
"B",2,30,1986,1,"Disturbed",9,0,"1. Control",0,5,NA,28.633
"B",2,30,1987,1,"Disturbed",9,0,"1. Control",0,6,"INTRODUCED",40.133
"B",2,30,1987,1,"Disturbed",9,0,"1. Control",0,6,"NATIVE",242.1
"B",2,30,1987,1,"Disturbed",9,0,"1. Control",0,6,NA,35.167
"B",2,30,1988,1,"Disturbed",9,0,"1. Control",0,7,"INTRODUCED",10.133
"B",2,30,1988,1,"Disturbed",9,0,"1. Control",0,7,"NATIVE",222.934
"B",2,30,1988,1,"Disturbed",9,0,"1. Control",0,7,NA,17.7
"B",2,30,1989,1,"Disturbed",9,0,"1. Control",0,8,"INTRODUCED",45.767
"B",2,30,1989,1,"Disturbed",9,0,"1. Control",0,8,"NATIVE",65.333
"B",2,30,1989,1,"Disturbed",9,0,"1. Control",0,8,NA,26.8
"B",2,30,1990,1,"Disturbed",9,0,"1. Control",0,9,"INTRODUCED",3.786
"B",2,30,1990,1,"Disturbed",9,0,"1. Control",0,9,"NATIVE",262.24
"B",2,30,1990,1,"Disturbed",9,0,"1. Control",0,9,NA,2.32
"B",2,30,1991,1,"Disturbed",9,0,"1. Control",0,10,"INTRODUCED",35.167
"B",2,30,1991,1,"Disturbed",9,0,"1. Control",0,10,"NATIVE",42.5
"B",2,30,1991,1,"Disturbed",9,0,"1. Control",0,10,NA,29.533
"B",2,30,1992,1,"Disturbed",9,0,"1. Control",0,11,"INTRODUCED",17.026
"B",2,30,1992,1,"Disturbed",9,0,"1. Control",0,11,"NATIVE",41.293
"B",2,30,1992,1,"Disturbed",9,0,"1. Control",0,11,NA,1.7
"B",2,30,1993,1,"Disturbed",9,0,"1. Control",0,12,"INTRODUCED",32.199
"B",2,30,1993,1,"Disturbed",9,0,"1. Control",0,12,"NATIVE",127.4
"B",2,30,1993,1,"Disturbed",9,0,"1. Control",0,12,NA,0.567
"B",2,30,1994,1,"Disturbed",9,0,"1. Control",0,13,"INTRODUCED",16.172
"B",2,30,1994,1,"Disturbed",9,0,"1. Control",0,13,"NATIVE",122.48
"B",2,30,1994,1,"Disturbed",9,0,"1. Control",0,13,NA,4.683
"B",2,30,1996,1,"Disturbed",9,0,"1. Control",0,15,"INTRODUCED",6.983
"B",2,30,1996,1,"Disturbed",9,0,"1. Control",0,15,"NATIVE",140.803
"B",2,30,1996,1,"Disturbed",9,0,"1. Control",0,15,NA,1.667
"B",2,30,1997,1,"Disturbed",9,0,"1. Control",0,16,"INTRODUCED",11.067
"B",2,30,1997,1,"Disturbed",9,0,"1. Control",0,16,"NATIVE",224.966
"B",2,30,1997,1,"Disturbed",9,0,"1. Control",0,16,NA,7.034
"B",2,30,1999,1,"Disturbed",9,0,"1. Control",0,18,"INTRODUCED",7.433
"B",2,30,1999,1,"Disturbed",9,0,"1. Control",0,18,"NATIVE",206.167
"B",2,30,2000,1,"Disturbed",9,0,"1. Control",0,19,"INTRODUCED",1.667
"B",2,30,2000,1,"Disturbed",9,0,"1. Control",0,19,"NATIVE",114.5
"B",2,30,2000,1,"Disturbed",9,0,"1. Control",0,19,NA,2.633
"B",2,30,2002,1,"Disturbed",9,0,"1. Control",0,21,"INTRODUCED",29.433
"B",2,30,2002,1,"Disturbed",9,0,"1. Control",0,21,"NATIVE",77.676
"B",2,30,2002,1,"Disturbed",9,0,"1. Control",0,21,NA,0.223
"B",2,30,2004,1,"Disturbed",9,0,"1. Control",0,23,"INTRODUCED",2.7
"B",2,30,2004,1,"Disturbed",9,0,"1. Control",0,23,"NATIVE",35.1667
"B",2,30,2004,1,"Disturbed",9,0,"1. Control",0,23,NA,7.86667
"B",2,34,1982,1,"Disturbed",9,0,"1. Control",0,1,"INTRODUCED",37.987
"B",2,34,1982,1,"Disturbed",9,0,"1. Control",0,1,"NATIVE",0.607
"B",2,34,1983,1,"Disturbed",9,0,"1. Control",0,2,"INTRODUCED",21.534
"B",2,34,1983,1,"Disturbed",9,0,"1. Control",0,2,"NATIVE",181.9
"B",2,34,1984,1,"Disturbed",9,0,"1. Control",0,3,"INTRODUCED",2.017
"B",2,34,1984,1,"Disturbed",9,0,"1. Control",0,3,"NATIVE",334.993
"B",2,34,1984,1,"Disturbed",9,0,"1. Control",0,3,NA,0.313
"B",2,34,1985,1,"Disturbed",9,0,"1. Control",0,4,"INTRODUCED",9.683
"B",2,34,1985,1,"Disturbed",9,0,"1. Control",0,4,"NATIVE",99.112
"B",2,34,1985,1,"Disturbed",9,0,"1. Control",0,4,NA,0.807
"B",2,34,1986,1,"Disturbed",9,0,"1. Control",0,5,"INTRODUCED",1.99
"B",2,34,1986,1,"Disturbed",9,0,"1. Control",0,5,"NATIVE",220.944
"B",2,34,1987,1,"Disturbed",9,0,"1. Control",0,6,"INTRODUCED",11.127
"B",2,34,1987,1,"Disturbed",9,0,"1. Control",0,6,"NATIVE",70.933
"B",2,34,1988,1,"Disturbed",9,0,"1. Control",0,7,"INTRODUCED",1.533
"B",2,34,1988,1,"Disturbed",9,0,"1. Control",0,7,"NATIVE",88.133
"B",2,34,1989,1,"Disturbed",9,0,"1. Control",0,8,"INTRODUCED",5.967
"B",2,34,1989,1,"Disturbed",9,0,"1. Control",0,8,"NATIVE",119.533
"B",2,34,1990,1,"Disturbed",9,0,"1. Control",0,9,"NATIVE",50.966
"B",2,34,1991,1,"Disturbed",9,0,"1. Control",0,10,"INTRODUCED",12.133
"B",2,34,1991,1,"Disturbed",9,0,"1. Control",0,10,"NATIVE",46.633
"B",2,34,1991,1,"Disturbed",9,0,"1. Control",0,10,NA,9.3
"B",2,34,1992,1,"Disturbed",9,0,"1. Control",0,11,"INTRODUCED",1.296
"B",2,34,1992,1,"Disturbed",9,0,"1. Control",0,11,"NATIVE",108.01
"B",2,34,1993,1,"Disturbed",9,0,"1. Control",0,12,"INTRODUCED",1.033
"B",2,34,1993,1,"Disturbed",9,0,"1. Control",0,12,"NATIVE",25.266
"B",2,34,1993,1,"Disturbed",9,0,"1. Control",0,12,NA,0.167
"B",2,34,1994,1,"Disturbed",9,0,"1. Control",0,13,"INTRODUCED",2.7
"B",2,34,1994,1,"Disturbed",9,0,"1. Control",0,13,"NATIVE",48.5
"B",2,34,1994,1,"Disturbed",9,0,"1. Control",0,13,NA,10.1
"B",2,34,1996,1,"Disturbed",9,0,"1. Control",0,15,"INTRODUCED",2.23
"B",2,34,1996,1,"Disturbed",9,0,"1. Control",0,15,"NATIVE",65.266
"B",2,34,1996,1,"Disturbed",9,0,"1. Control",0,15,NA,0.87
"B",2,34,1997,1,"Disturbed",9,0,"1. Control",0,16,"INTRODUCED",4.1
"B",2,34,1997,1,"Disturbed",9,0,"1. Control",0,16,"NATIVE",44.856
"B",2,34,1997,1,"Disturbed",9,0,"1. Control",0,16,NA,1.933
"B",2,34,1999,1,"Disturbed",9,0,"1. Control",0,18,"INTRODUCED",2.813
"B",2,34,1999,1,"Disturbed",9,0,"1. Control",0,18,"NATIVE",98.273
"B",2,34,1999,1,"Disturbed",9,0,"1. Control",0,18,NA,2.41
"B",2,34,2000,1,"Disturbed",9,0,"1. Control",0,19,"INTRODUCED",0.433
"B",2,34,2000,1,"Disturbed",9,0,"1. Control",0,19,"NATIVE",24.234
"B",2,34,2000,1,"Disturbed",9,0,"1. Control",0,19,NA,4.3
"B",2,34,2002,1,"Disturbed",9,0,"1. Control",0,21,"INTRODUCED",2.5
"B",2,34,2002,1,"Disturbed",9,0,"1. Control",0,21,"NATIVE",49.807
"B",2,34,2002,1,"Disturbed",9,0,"1. Control",0,21,NA,3.833
"B",2,34,2004,1,"Disturbed",9,0,"1. Control",0,23,"INTRODUCED",1.53333
"B",2,34,2004,1,"Disturbed",9,0,"1. Control",0,23,"NATIVE",46.56666
"B",2,34,2004,1,"Disturbed",9,0,"1. Control",0,23,NA,12.7667
"B",2,38,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"INTRODUCED",976.9
"B",2,38,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"NATIVE",52.813
"B",2,38,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,NA,5.133
"B",2,38,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"INTRODUCED",318.8
"B",2,38,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"NATIVE",19.132
"B",2,38,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,NA,18.367
"B",2,38,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"INTRODUCED",97.42
"B",2,38,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"NATIVE",123.25
"B",2,38,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,NA,57.8
"B",2,38,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"INTRODUCED",415.047
"B",2,38,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"NATIVE",8.16
"B",2,38,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"INTRODUCED",257.033
"B",2,38,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"NATIVE",92.2
"B",2,38,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,NA,59.433
"B",2,38,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"INTRODUCED",325.867
"B",2,38,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"INTRODUCED",237.267
"B",2,38,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"INTRODUCED",140.967
"B",2,38,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"NATIVE",0.167
"B",2,38,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"INTRODUCED",185.397
"B",2,38,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"INTRODUCED",319.5
"B",2,38,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,NA,0.1
"B",2,38,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"INTRODUCED",422.9
"B",2,38,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,NA,0.703
"B",2,38,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"INTRODUCED",540.033
"B",2,38,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"NATIVE",0.867
"B",2,38,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,NA,19.567
"B",2,38,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,"INTRODUCED",341.635
"B",2,38,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,NA,0.659
"B",2,38,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"INTRODUCED",223.867
"B",2,38,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,NA,9.667
"B",2,38,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,"INTRODUCED",287.267
"B",2,38,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,NA,1.5
"B",2,38,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"INTRODUCED",368.89
"B",2,38,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,NA,17.58
"B",2,38,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"INTRODUCED",150.4
"B",2,38,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,NA,40
"B",2,38,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"INTRODUCED",181.667
"B",2,38,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,NA,25.967
"B",2,38,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"INTRODUCED",455
"B",2,38,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,NA,26.8667
"B",2,39,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"INTRODUCED",189.966
"B",2,39,1982,1,"Disturbed",8,27.2,"2. NPK+",1,1,"NATIVE",31.531
"B",2,39,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"INTRODUCED",250.6
"B",2,39,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,"NATIVE",69.4
"B",2,39,1983,1,"Disturbed",8,27.2,"2. NPK+",1,2,NA,0.2
"B",2,39,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"INTRODUCED",417.67
"B",2,39,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,"NATIVE",28.766
"B",2,39,1984,1,"Disturbed",8,27.2,"2. NPK+",1,3,NA,0.193
"B",2,39,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"INTRODUCED",333.73
"B",2,39,1985,1,"Disturbed",8,27.2,"2. NPK+",1,4,"NATIVE",1.636
"B",2,39,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"INTRODUCED",231.567
"B",2,39,1986,1,"Disturbed",8,27.2,"2. NPK+",1,5,"NATIVE",1.417
"B",2,39,1987,1,"Disturbed",8,27.2,"2. NPK+",1,6,"INTRODUCED",238.067
"B",2,39,1988,1,"Disturbed",8,27.2,"2. NPK+",1,7,"INTRODUCED",241.333
"B",2,39,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"INTRODUCED",178.333
"B",2,39,1989,1,"Disturbed",8,27.2,"2. NPK+",1,8,"NATIVE",1.033
"B",2,39,1990,1,"Disturbed",8,27.2,"2. NPK+",1,9,"INTRODUCED",270.5
"B",2,39,1991,1,"Disturbed",8,27.2,"2. NPK+",1,10,"INTRODUCED",346.467
"B",2,39,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"INTRODUCED",446.033
"B",2,39,1992,1,"Disturbed",8,27.2,"2. NPK+",1,11,"NATIVE",0.04
"B",2,39,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,"INTRODUCED",485.1
"B",2,39,1993,1,"Disturbed",8,27.2,"2. NPK+",1,12,NA,14.4
"B",2,39,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,"INTRODUCED",210
"B",2,39,1994,1,"Disturbed",8,27.2,"2. NPK+",1,13,NA,1.028
"B",2,39,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"INTRODUCED",446.033
"B",2,39,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,"NATIVE",0.083
"B",2,39,1996,1,"Disturbed",8,27.2,"2. NPK+",1,15,NA,7.28
"B",2,39,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,"INTRODUCED",285.233
"B",2,39,1997,1,"Disturbed",8,27.2,"2. NPK+",1,16,NA,2.067
"B",2,39,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,"INTRODUCED",1033.973
"B",2,39,1999,1,"Disturbed",8,27.2,"2. NPK+",1,18,NA,30.61
"B",2,39,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,"INTRODUCED",142.033
"B",2,39,2000,1,"Disturbed",8,27.2,"2. NPK+",1,19,NA,81.4
"B",2,39,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,"INTRODUCED",260.5
"B",2,39,2002,1,"Disturbed",8,27.2,"2. NPK+",1,21,NA,59.133
"B",2,39,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,"INTRODUCED",161.3
"B",2,39,2004,1,"Disturbed",8,27.2,"2. NPK+",1,23,NA,24.4333
"B",2,43,1982,1,"Disturbed",9,0,"1. Control",0,1,"INTRODUCED",104.553
"B",2,43,1982,1,"Disturbed",9,0,"1. Control",0,1,"NATIVE",9.257
"B",2,43,1983,1,"Disturbed",9,0,"1. Control",0,2,"INTRODUCED",39.597
"B",2,43,1983,1,"Disturbed",9,0,"1. Control",0,2,"NATIVE",65.265
"B",2,43,1984,1,"Disturbed",9,0,"1. Control",0,3,"INTRODUCED",1.12
"B",2,43,1984,1,"Disturbed",9,0,"1. Control",0,3,"NATIVE",52.466
"B",2,43,1985,1,"Disturbed",9,0,"1. Control",0,4,"INTRODUCED",0.14
"B",2,43,1985,1,"Disturbed",9,0,"1. Control",0,4,"NATIVE",179.944
"B",2,43,1985,1,"Disturbed",9,0,"1. Control",0,4,NA,0.867
"B",2,43,1986,1,"Disturbed",9,0,"1. Control",0,5,"INTRODUCED",1.644
"B",2,43,1986,1,"Disturbed",9,0,"1. Control",0,5,"NATIVE",66.957
"B",2,43,1987,1,"Disturbed",9,0,"1. Control",0,6,"INTRODUCED",0.484
"B",2,43,1987,1,"Disturbed",9,0,"1. Control",0,6,"NATIVE",145.4
"B",2,43,1987,1,"Disturbed",9,0,"1. Control",0,6,NA,10.1
"B",2,43,1988,1,"Disturbed",9,0,"1. Control",0,7,"NATIVE",52.366
"B",2,43,1988,1,"Disturbed",9,0,"1. Control",0,7,NA,2.1
"B",2,43,1989,1,"Disturbed",9,0,"1. Control",0,8,"INTRODUCED",0.233
"B",2,43,1989,1,"Disturbed",9,0,"1. Control",0,8,"NATIVE",104.467
"B",2,43,1989,1,"Disturbed",9,0,"1. Control",0,8,NA,20.733
"B",2,43,1990,1,"Disturbed",9,0,"1. Control",0,9,"INTRODUCED",0.283
"B",2,43,1990,1,"Disturbed",9,0,"1. Control",0,9,"NATIVE",57.203
"B",2,43,1990,1,"Disturbed",9,0,"1. Control",0,9,NA,2.433
"B",2,43,1991,1,"Disturbed",9,0,"1. Control",0,10,"INTRODUCED",0.783
"B",2,43,1991,1,"Disturbed",9,0,"1. Control",0,10,"NATIVE",100.167
"B",2,43,1991,1,"Disturbed",9,0,"1. Control",0,10,NA,19.733
"B",2,43,1992,1,"Disturbed",9,0,"1. Control",0,11,"INTRODUCED",5.653
"B",2,43,1992,1,"Disturbed",9,0,"1. Control",0,11,"NATIVE",52.58
"B",2,43,1992,1,"Disturbed",9,0,"1. Control",0,11,NA,4.78
"B",2,43,1993,1,"Disturbed",9,0,"1. Control",0,12,"INTRODUCED",4.533
"B",2,43,1993,1,"Disturbed",9,0,"1. Control",0,12,"NATIVE",138.833
"B",2,43,1993,1,"Disturbed",9,0,"1. Control",0,12,NA,7.3
"B",2,43,1994,1,"Disturbed",9,0,"1. Control",0,13,"INTRODUCED",1.182
"B",2,43,1994,1,"Disturbed",9,0,"1. Control",0,13,"NATIVE",117.92
"B",2,43,1994,1,"Disturbed",9,0,"1. Control",0,13,NA,3.333
"B",2,43,1996,1,"Disturbed",9,0,"1. Control",0,15,"INTRODUCED",21.567
"B",2,43,1996,1,"Disturbed",9,0,"1. Control",0,15,"NATIVE",75.01
"B",2,43,1996,1,"Disturbed",9,0,"1. Control",0,15,NA,4.1
"B",2,43,1997,1,"Disturbed",9,0,"1. Control",0,16,"INTRODUCED",6
"B",2,43,1997,1,"Disturbed",9,0,"1. Control",0,16,"NATIVE",142.201
"B",2,43,1997,1,"Disturbed",9,0,"1. Control",0,16,NA,1.033
"B",2,43,1999,1,"Disturbed",9,0,"1. Control",0,18,"INTRODUCED",9.93
"B",2,43,1999,1,"Disturbed",9,0,"1. Control",0,18,"NATIVE",103.817
"B",2,43,1999,1,"Disturbed",9,0,"1. Control",0,18,NA,2.433
"B",2,43,2000,1,"Disturbed",9,0,"1. Control",0,19,"INTRODUCED",6.433
"B",2,43,2000,1,"Disturbed",9,0,"1. Control",0,19,"NATIVE",42.399
"B",2,43,2002,1,"Disturbed",9,0,"1. Control",0,21,"INTRODUCED",12.167
"B",2,43,2002,1,"Disturbed",9,0,"1. Control",0,21,"NATIVE",94.973
"B",2,43,2002,1,"Disturbed",9,0,"1. Control",0,21,NA,0.877
"B",2,43,2004,1,"Disturbed",9,0,"1. Control",0,23,"INTRODUCED",13.83337
"B",2,43,2004,1,"Disturbed",9,0,"1. Control",0,23,"NATIVE",38.19997
"B",2,43,2004,1,"Disturbed",9,0,"1. Control",0,23,NA,27.7667
"C",1,15,1982,0,"Intact",8,27.2,"2. NPK+",1,1,"NATIVE",444.234
"C",1,15,1982,0,"Intact",8,27.2,"2. NPK+",1,1,NA,125.97
"C",1,15,1983,0,"Intact",8,27.2,"2. NPK+",1,2,"NATIVE",78.7
"C",1,15,1983,0,"Intact",8,27.2,"2. NPK+",1,2,NA,391.63
"C",1,15,1984,0,"Intact",8,27.2,"2. NPK+",1,3,"NATIVE",0.543
"C",1,15,1984,0,"Intact",8,27.2,"2. NPK+",1,3,NA,180.3
"C",1,15,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"INTRODUCED",61.667
"C",1,15,1985,0,"Intact",8,27.2,"2. NPK+",1,4,"NATIVE",6.66
"C",1,15,1985,0,"Intact",8,27.2,"2. NPK+",1,4,NA,0.25
"C",1,15,1986,0,"Intact",8,27.2,"2. NPK+",1,5,"INTRODUCED",0.227
"C",1,15,1986,0,"Intact",8,27.2,"2. NPK+",1,5,"NATIVE",185.4
"C",1,15,1986,0,"Intact",8,27.2,"2. NPK+",1,5,NA,313.43
"C",1,15,1987,0,"Intact",8,27.2,"2. NPK+",1,6,"INTRODUCED",228.066
"C",1,15,1987,0,"Intact",8,27.2,"2. NPK+",1,6,"NATIVE",361.43
"C",1,15,1987,0,"Intact",8,27.2,"2. NPK+",1,6,NA,124.3
"C",1,15,1988,0,"Intact",8,27.2,"2. NPK+",1,7,"INTRODUCED",0.167
"C",1,15,1988,0,"Intact",8,27.2,"2. NPK+",1,7,"NATIVE",8.3
"C",1,15,1988,0,"Intact",8,27.2,"2. NPK+",1,7,NA,10.6
"C",1,15,1989,0,"Intact",8,27.2,"2. NPK+",1,8,"NATIVE",54.267
"C",1,15,1989,0,"Intact",8,27.2,"2. NPK+",1,8,NA,151.4
"C",1,15,1990,0,"Intact",8,27.2,"2. NPK+",1,9,"INTRODUCED",4.813
"C",1,15,1990,0,"Intact",8,27.2,"2. NPK+",1,9,"NATIVE",381.7
"C",1,15,1990,0,"Intact",8,27.2,"2. NPK+",1,9,NA,118.1
"C",1,15,1991,0,"Intact",8,27.2,"2. NPK+",1,10,"INTRODUCED",108.83
"C",1,15,1991,0,"Intact",8,27.2,"2. NPK+",1,10,"NATIVE",29.367
"C",1,15,1991,0,"Intact",8,27.2,"2. NPK+",1,10,NA,190.93
"C",1,15,1992,0,"Intact",8,27.2,"2. NPK+",1,11,"INTRODUCED",0.93
"C",1,15,1992,0,"Intact",8,27.2,"2. NPK+",1,11,"NATIVE",5.086
"C",1,15,1992,0,"Intact",8,27.2,"2. NPK+",1,11,NA,225.83
"C",1,15,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"INTRODUCED",63.333
"C",1,15,1993,0,"Intact",8,27.2,"2. NPK+",1,12,"NATIVE",1.334
"C",1,15,1993,0,"Intact",8,27.2,"2. NPK+",1,12,NA,287.67
"C",1,15,1994,0,"Intact",8,27.2,"2. NPK+",1,13,"INTRODUCED",20.333
"C",1,15,1994,0,"Intact",8,27.2,"2. NPK+",1,13,"NATIVE",98.366
"C",1,15,1994,0,"Intact",8,27.2,"2. NPK+",1,13,NA,128.8
"C",1,15,1995,0,"Intact",8,27.2,"2. NPK+",1,14,"INTRODUCED",23
"C",1,15,1995,0,"Intact",8,27.2,"2. NPK+",1,14,"NATIVE",14.1
"C",1,15,1995,0,"Intact",8,27.2,"2. NPK+",1,14,NA,155.7
"C",1,15,1996,0,"Intact",8,27.2,"2. NPK+",1,15,"INTRODUCED",33.576
"C",1,15,1996,0,"Intact",8,27.2,"2. NPK+",1,15,"NATIVE",68.634
"C",1,15,1996,0,"Intact",8,27.2,"2. NPK+",1,15,NA,176.23
"C",1,15,1997,0,"Intact",8,27.2,"2. NPK+",1,16,"INTRODUCED",299.367
"C",1,15,1997,0,"Intact",8,27.2,"2. NPK+",1,16,"NATIVE",281.6
"C",1,15,1997,0,"Intact",8,27.2,"2. NPK+",1,16,NA,46.3
"C",1,15,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"INTRODUCED",139.77
"C",1,15,1998,0,"Intact",8,27.2,"2. NPK+",1,17,"NATIVE",523.63
"C",1,15,1998,0,"Intact",8,27.2,"2. NPK+",1,17,NA,4.8
"C",1,15,1999,0,"Intact",8,27.2,"2. NPK+",1,18,"INTRODUCED",5.533
"C",1,15,1999,0,"Intact",8,27.2,"2. NPK+",1,18,"NATIVE",158.687
"C",1,15,1999,0,"Intact",8,27.2,"2. NPK+",1,18,NA,1.287
"C",1,15,2000,0,"Intact",8,27.2,"2. NPK+",1,19,"INTRODUCED",54.833
"C",1,15,2000,0,"Intact",8,27.2,"2. NPK+",1,19,"NATIVE",59.68
"C",1,15,2000,0,"Intact",8,27.2,"2. NPK+",1,19,NA,6.1
"C",1,15,2001,0,"Intact",8,27.2,"2. NPK+",1,20,"INTRODUCED",85.234
"C",1,15,2001,0,"Intact",8,27.2,"2. NPK+",1,20,"NATIVE",377.4
"C",1,15,2001,0,"Intact",8,27.2,"2. NPK+",1,20,NA,12.933
"C",1,15,2002,0,"Intact",8,27.2,"2. NPK+",1,21,"INTRODUCED",172.877
"C",1,15,2002,0,"Intact",8,27.2,"2. NPK+",1,21,"NATIVE",299.09
"C",1,15,2002,0,"Intact",8,27.2,"2. NPK+",1,21,NA,1.39
"C",1,15,2003,0,"Intact",8,27.2,"2. NPK+",1,22,"INTRODUCED",111.469
"C",1,15,2003,0,"Intact",8,27.2,"2. NPK+",1,22,"NATIVE",19.367
"C",1,15,2003,0,"Intact",8,27.2,"2. NPK+",1,22,NA,6.333
"C",1,15,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"INTRODUCED",136.9033
"C",1,15,2004,0,"Intact",8,27.2,"2. NPK+",1,23,"NATIVE",58.8007
"C",1,15,2004,0,"Intact",8,27.2,"2. NPK+",1,23,NA,0.3
"C",1,18,1982,0,"Intact",9,0,"1. Control",0,1,"INTRODUCED",0.439
