"exp","field","plot","disk","yr.plowed","ntrt","nadd","other.add","year","dur","precip.mm","precip.gs","mass.above","rich","even","ens.pie"
1,"A",15,0,1968,3,2,1,1990,9,1058.164,780.542,53.091,4,0.37647758401895,1.5059103360758
1,"A",15,0,1968,3,2,1,1991,10,1163.066,664.972,185.058,11,0.277009132592268,3.04710045851495
1,"A",15,0,1968,3,2,1,1992,11,717.55,425.958,134.233,4,0.631783425322638,2.52713370129055
1,"A",15,0,1968,3,2,1,1993,12,1026.16,706.374,125.135,7,0.30176898208667,2.11238287460669
1,"A",15,0,1968,3,2,1,1994,13,797.052,488.696,160.933,7,0.329302876508499,2.30512013555949
1,"A",15,0,1968,3,2,1,1996,15,959.104,483.362,229.33,4,0.658229733328911,2.63291893331564
1,"A",15,0,1968,3,2,1,1997,16,690.626,463.296,233.093,4,0.594753362538266,2.37901345015306
1,"A",15,0,1968,3,2,1,1999,18,734.822,561.086,211.2,3,0.854656717069935,2.5639701512098
1,"A",15,0,1968,3,2,1,2000,19,599.694,354.33,83.1,6,0.301538707984248,1.80923224790549
1,"A",15,0,1968,3,2,1,2002,21,905.51,600.71,143.832,4,0.473117445193695,1.89246978077478
1,"A",15,0,1968,3,2,1,2004,23,857.504,512.064,255.3663,6,0.261248030814721,1.56748818488833
1,"A",16,0,1968,2,1,1,1982,1,879.348,373.888,83.765,11,0.318837258332259,3.50720984165485
1,"A",16,0,1968,2,1,1,1983,2,858.012,550.926,103.59,13,0.187744489964135,2.44067836953375
1,"A",16,0,1968,2,1,1,1984,3,876.046,527.304,249.422,14,0.233784542124392,3.27298358974148
1,"A",16,0,1968,2,1,1,1985,4,993.648,502.92,132.946,6,0.174696081834618,1.04817649100771
1,"A",16,0,1968,2,1,1,1986,5,858.52,512.318,328.561,17,0.101094636513272,1.71860882072562
1,"A",16,0,1968,2,1,1,1987,6,578.612,379.984,262.203,9,0.250807223478452,2.25726501130607
1,"A",16,0,1968,2,1,1,1988,7,591.312,291.084,126.433,7,0.178552082252533,1.24986457576773
1,"A",16,0,1968,2,1,1,1989,8,618.744,411.226,235.233,3,0.518806263925942,1.55641879177782
1,"A",16,0,1968,2,1,1,1990,9,1058.164,780.542,106.432,8,0.288622501633657,2.30898001306925
1,"A",16,0,1968,2,1,1,1991,10,1163.066,664.972,194.5,4,0.513455137144941,2.05382054857977
1,"A",16,0,1968,2,1,1,1992,11,717.55,425.958,185.632,10,0.39557962816948,3.9557962816948
1,"A",16,0,1968,2,1,1,1993,12,1026.16,706.374,178.599,11,0.221070106612189,2.43177117273408
1,"A",16,0,1968,2,1,1,1994,13,797.052,488.696,114.067,4,0.411696949247452,1.64678779698981
1,"A",16,0,1968,2,1,1,1996,15,959.104,483.362,183.237,2,0.934015892384509,1.86803178476902
1,"A",16,0,1968,2,1,1,1997,16,690.626,463.296,121.804,6,0.272329187941956,1.63397512765174
1,"A",16,0,1968,2,1,1,1999,18,734.822,561.086,249.274,4,0.586137466139848,2.34454986455939
1,"A",16,0,1968,2,1,1,2000,19,599.694,354.33,83.213,4,0.431403731073304,1.72561492429322
1,"A",16,0,1968,2,1,1,2002,21,905.51,600.71,124.22,4,0.573133056118074,2.29253222447229
1,"A",16,0,1968,2,1,1,2004,23,857.504,512.064,86.967,4,0.471501874063974,1.8860074962559
1,"A",17,0,1968,8,27.2,1,1982,1,879.348,373.888,248.624,13,0.164571751318972,2.13943276714663
1,"A",17,0,1968,8,27.2,1,1983,2,858.012,550.926,526.084,8,0.143105114953481,1.14484091962785
1,"A",17,0,1968,8,27.2,1,1984,3,876.046,527.304,268.076,5,0.203694741898342,1.01847370949171
1,"A",17,0,1968,8,27.2,1,1985,4,993.648,502.92,412.15,3,0.334175744795778,1.00252723438733
1,"A",17,0,1968,8,27.2,1,1986,5,858.52,512.318,253.5,1,1,1
1,"A",17,0,1968,8,27.2,1,1987,6,578.612,379.984,290.83,1,1,1
1,"A",17,0,1968,8,27.2,1,1988,7,591.312,291.084,14.633,1,1,1
1,"A",17,0,1968,8,27.2,1,1989,8,618.744,411.226,158.837,2,0.502315883332193,1.00463176666439
1,"A",17,0,1968,8,27.2,1,1990,9,1058.164,780.542,172.377,2,0.500040610314953,1.00008122062991
1,"A",17,0,1968,8,27.2,1,1991,10,1163.066,664.972,360.97,1,1,1
1,"A",17,0,1968,8,27.2,1,1992,11,717.55,425.958,390.7,1,1,1
1,"A",17,0,1968,8,27.2,1,1993,12,1026.16,706.374,212.703,2,0.511088620548838,1.02217724109768
1,"A",17,0,1968,8,27.2,1,1994,13,797.052,488.696,85.3,2,0.61399282347939,1.22798564695878
1,"A",17,0,1968,8,27.2,1,1996,15,959.104,483.362,401.03,3,0.477534293097938,1.43260287929381
1,"A",17,0,1968,8,27.2,1,1997,16,690.626,463.296,23.1,1,1,1
1,"A",17,0,1968,8,27.2,1,1999,18,734.822,561.086,384.067,2,0.647895298763693,1.29579059752739
1,"A",17,0,1968,8,27.2,1,2000,19,599.694,354.33,179.634,3,0.424704123183407,1.27411236955022
1,"A",17,0,1968,8,27.2,1,2002,21,905.51,600.71,136.13,3,0.419446761759375,1.25834028527812
1,"A",17,0,1968,8,27.2,1,2004,23,857.504,512.064,257.0467,3,0.361808418658253,1.08542525597476
1,"A",18,0,1968,8,27.2,1,1982,1,879.348,373.888,196.469,11,0.42256946533652,4.64826411870172
1,"A",18,0,1968,8,27.2,1,1983,2,858.012,550.926,649.133,9,0.125047483567778,1.12542735211001
1,"A",18,0,1968,8,27.2,1,1984,3,876.046,527.304,363.4,2,0.503119190122646,1.00623838024529
1,"A",18,0,1968,8,27.2,1,1985,4,993.648,502.92,457.277,2,0.500015308242391,1.00003061648478
1,"A",18,0,1968,8,27.2,1,1986,5,858.52,512.318,242.07,1,1,1
1,"A",18,0,1968,8,27.2,1,1987,6,578.612,379.984,184.9,1,1,1
1,"A",18,0,1968,8,27.2,1,1988,7,591.312,291.084,18.267,1,1,1
1,"A",18,0,1968,8,27.2,1,1989,8,618.744,411.226,331.1,1,1,1
1,"A",18,0,1968,8,27.2,1,1990,9,1058.164,780.542,119.063,2,0.510977703675097,1.02195540735019
1,"A",18,0,1968,8,27.2,1,1991,10,1163.066,664.972,428.071,2,0.500002336066531,1.00000467213306
1,"A",18,0,1968,8,27.2,1,1992,11,717.55,425.958,153.434,3,0.553246594159197,1.65973978247759
1,"A",18,0,1968,8,27.2,1,1993,12,1026.16,706.374,319.599,5,0.262124521395928,1.31062260697964
1,"A",18,0,1968,8,27.2,1,1994,13,797.052,488.696,172.711,3,0.337532464204602,1.01259739261381
1,"A",18,0,1968,8,27.2,1,1996,15,959.104,483.362,289.82,3,0.335689567977904,1.00706870393371
1,"A",18,0,1968,8,27.2,1,1997,16,690.626,463.296,4.367,1,1,1
1,"A",18,0,1968,8,27.2,1,1999,18,734.822,561.086,717.4,3,0.418011014099873,1.25403304229962
1,"A",18,0,1968,8,27.2,1,2000,19,599.694,354.33,205.984,6,0.19721701470815,1.1833020882489
1,"A",18,0,1968,8,27.2,1,2002,21,905.51,600.71,242.203,7,0.221661150709686,1.5516280549678
1,"A",18,0,1968,8,27.2,1,2004,23,857.504,512.064,241.3338,7,0.214645745801123,1.50252022060786
1,"A",19,0,1968,5,5.4,1,1982,1,879.348,373.888,93.637,9,0.414852023426477,3.73366821083829
1,"A",19,0,1968,5,5.4,1,1983,2,858.012,550.926,302.083,13,0.129562236559398,1.68430907527217
1,"A",19,0,1968,5,5.4,1,1984,3,876.046,527.304,409.591,13,0.0923382180166156,1.200396834216
1,"A",19,0,1968,5,5.4,1,1985,4,993.648,502.92,222.05,6,0.16795542472207,1.00773254833242
1,"A",19,0,1968,5,5.4,1,1986,5,858.52,512.318,235.899,4,0.257207546275139,1.02883018510056
1,"A",19,0,1968,5,5.4,1,1987,6,578.612,379.984,158.49,3,0.333599507187671,1.00079852156301
1,"A",19,0,1968,5,5.4,1,1988,7,591.312,291.084,20.8,2,0.501589055553117,1.00317811110623
1,"A",19,0,1968,5,5.4,1,1989,8,618.744,411.226,236.933,2,0.500139299279695,1.00027859855939
1,"A",19,0,1968,5,5.4,1,1990,9,1058.164,780.542,83.783,2,0.508582490395607,1.01716498079121
1,"A",19,0,1968,5,5.4,1,1991,10,1163.066,664.972,184.87,2,0.503800781276522,1.00760156255304
1,"A",19,0,1968,5,5.4,1,1992,11,717.55,425.958,166.636,3,0.413075850249931,1.23922755074979
1,"A",19,0,1968,5,5.4,1,1993,12,1026.16,706.374,132.663,5,0.379569437614202,1.89784718807101
1,"A",19,0,1968,5,5.4,1,1994,13,797.052,488.696,117.358,6,0.210191170964148,1.26114702578489
1,"A",19,0,1968,5,5.4,1,1996,15,959.104,483.362,154.57,2,0.74861764353896,1.49723528707792
1,"A",19,0,1968,5,5.4,1,1997,16,690.626,463.296,93.2,3,0.57070022180874,1.71210066542622
1,"A",19,0,1968,5,5.4,1,1999,18,734.822,561.086,218.797,3,0.610442548263312,1.83132764478994
1,"A",19,0,1968,5,5.4,1,2000,19,599.694,354.33,135.133,4,0.512836711075052,2.05134684430021
1,"A",19,0,1968,5,5.4,1,2002,21,905.51,600.71,136.27,2,0.746213282158824,1.49242656431765
1,"A",19,0,1968,5,5.4,1,2004,23,857.504,512.064,252.6304,6,0.190307748208757,1.14184648925254
1,"A",20,0,1968,9,0,0,1982,1,879.348,373.888,84.27,9,0.334904959940351,3.01414463946316
1,"A",20,0,1968,9,0,0,1983,2,858.012,550.926,97.817,11,0.279199207167686,3.07119127884454
1,"A",20,0,1968,9,0,0,1984,3,876.046,527.304,214.564,11,0.242586896931826,2.66845586625009
1,"A",20,0,1968,9,0,0,1985,4,993.648,502.92,138.889,11,0.103933174351279,1.14326491786407
1,"A",20,0,1968,9,0,0,1986,5,858.52,512.318,428.908,17,0.0884599810047481,1.50381967708072
1,"A",20,0,1968,9,0,0,1987,6,578.612,379.984,146.763,9,0.167988673987022,1.5118980658832
1,"A",20,0,1968,9,0,0,1988,7,591.312,291.084,141.133,5,0.406892963990717,2.03446481995359
1,"A",20,0,1968,9,0,0,1989,8,618.744,411.226,143.632,4,0.668117124556535,2.67246849822614
1,"A",20,0,1968,9,0,0,1990,9,1058.164,780.542,163.028,7,0.191191504431981,1.33834053102387
1,"A",20,0,1968,9,0,0,1991,10,1163.066,664.972,137.168,9,0.464691155692358,4.18222040123123
1,"A",20,0,1968,9,0,0,1992,11,717.55,425.958,141.8,7,0.52578109840219,3.68046768881533
1,"A",20,0,1968,9,0,0,1993,12,1026.16,706.374,201.833,13,0.342252336099178,4.44928036928932
1,"A",20,0,1968,9,0,0,1994,13,797.052,488.696,155.001,7,0.307540171859055,2.15278120301339
1,"A",20,0,1968,9,0,0,1996,15,959.104,483.362,203.23,5,0.436612611307128,2.18306305653564
1,"A",20,0,1968,9,0,0,1997,16,690.626,463.296,116.49,4,0.498616610529513,1.99446644211805
1,"A",20,0,1968,9,0,0,1999,18,734.822,561.086,203.586,4,0.454834200328257,1.81933680131303
1,"A",20,0,1968,9,0,0,2000,19,599.694,354.33,140.367,5,0.414413954161514,2.07206977080757
1,"A",20,0,1968,9,0,0,2002,21,905.51,600.71,131.8,4,0.504276355599909,2.01710542239964
1,"A",20,0,1968,9,0,0,2004,23,857.504,512.064,76.0966,7,0.45653789875253,3.19576529126771
1,"A",21,0,1968,6,9.5,1,1982,1,879.348,373.888,172.614,13,0.313560759380919,4.07628987195195
1,"A",21,0,1968,6,9.5,1,1983,2,858.012,550.926,343.253,15,0.111100756343695,1.66651134515543
1,"A",21,0,1968,6,9.5,1,1984,3,876.046,527.304,384.454,8,0.161166069144754,1.28932855315804
1,"A",21,0,1968,6,9.5,1,1985,4,993.648,502.92,222.923,4,0.255220394939214,1.02088157975686
1,"A",21,0,1968,6,9.5,1,1986,5,858.52,512.318,304.763,2,0.614126734034031,1.22825346806806
1,"A",21,0,1968,6,9.5,1,1987,6,578.612,379.984,178.896,3,0.336210304984917,1.00863091495475
1,"A",21,0,1968,6,9.5,1,1988,7,591.312,291.084,36.767,2,0.538558321753233,1.07711664350647
1,"A",21,0,1968,6,9.5,1,1989,8,618.744,411.226,303.07,3,0.333553393166925,1.00066017950078
1,"A",21,0,1968,6,9.5,1,1990,9,1058.164,780.542,126.257,2,0.508844693521058,1.01768938704212
1,"A",21,0,1968,6,9.5,1,1991,10,1163.066,664.972,201.596,3,0.343658980728206,1.03097694218462
1,"A",21,0,1968,6,9.5,1,1992,11,717.55,425.958,190.93,2,0.59865772860674,1.19731545721348
1,"A",21,0,1968,6,9.5,1,1993,12,1026.16,706.374,159.9,2,0.977061906294114,1.95412381258823
1,"A",21,0,1968,6,9.5,1,1994,13,797.052,488.696,98.967,5,0.380082535433705,1.90041267716853
1,"A",21,0,1968,6,9.5,1,1996,15,959.104,483.362,192.866,3,0.663217974715956,1.98965392414787
1,"A",21,0,1968,6,9.5,1,1997,16,690.626,463.296,25.366,2,0.858456825628133,1.71691365125627
1,"A",21,0,1968,6,9.5,1,1999,18,734.822,561.086,220.357,4,0.565109916637128,2.26043966654851
1,"A",21,0,1968,6,9.5,1,2000,19,599.694,354.33,93.333,3,0.639941487472796,1.91982446241839
1,"A",21,0,1968,6,9.5,1,2002,21,905.51,600.71,136.296,3,0.382916447256348,1.14874934176904
1,"A",21,0,1968,6,9.5,1,2004,23,857.504,512.064,293.7963,8,0.194543195244951,1.55634556195961
1,"A",23,0,1968,4,3.4,1,1982,1,879.348,373.888,159.913,14,0.247577782939607,3.46608896115449
1,"A",23,0,1968,4,3.4,1,1983,2,858.012,550.926,240.138,15,0.196338323026285,2.94507484539428
1,"A",23,0,1968,4,3.4,1,1984,3,876.046,527.304,549.342,13,0.184067485607011,2.39287731289114
1,"A",23,0,1968,4,3.4,1,1985,4,993.648,502.92,148.933,10,0.118123188709407,1.18123188709407
1,"A",23,0,1968,4,3.4,1,1986,5,858.52,512.318,170.738,14,0.0862444710816173,1.20742259514264
1,"A",23,0,1968,4,3.4,1,1987,6,578.612,379.984,133.134,5,0.328074667399925,1.64037333699963
1,"A",23,0,1968,4,3.4,1,1988,7,591.312,291.084,30.6,3,0.533065860740079,1.59919758222024
1,"A",23,0,1968,4,3.4,1,1989,8,618.744,411.226,235.7,5,0.327473130157659,1.63736565078829
1,"A",23,0,1968,4,3.4,1,1990,9,1058.164,780.542,78.973,5,0.266049293420244,1.33024646710122
1,"A",23,0,1968,4,3.4,1,1991,10,1163.066,664.972,221,4,0.505161143978882,2.02064457591553
1,"A",23,0,1968,4,3.4,1,1992,11,717.55,425.958,133.5,2,0.814547480477552,1.6290949609551
1,"A",23,0,1968,4,3.4,1,1993,12,1026.16,706.374,198.183,6,0.327720307391854,1.96632184435112
1,"A",23,0,1968,4,3.4,1,1994,13,797.052,488.696,141.36,4,0.456518947540664,1.82607579016266
1,"A",23,0,1968,4,3.4,1,1996,15,959.104,483.362,193.677,4,0.477636080496742,1.91054432198697
1,"A",23,0,1968,4,3.4,1,1997,16,690.626,463.296,109.834,4,0.575638360835701,2.30255344334281
1,"A",23,0,1968,4,3.4,1,1999,18,734.822,561.086,196.496,4,0.498652222117251,1.994608888469
1,"A",23,0,1968,4,3.4,1,2000,19,599.694,354.33,106.704,5,0.378044149816037,1.89022074908019
1,"A",23,0,1968,4,3.4,1,2002,21,905.51,600.71,249.97,4,0.555498219257951,2.2219928770318
1,"A",23,0,1968,4,3.4,1,2004,23,857.504,512.064,291.3663,4,0.35543615866477,1.42174463465908
1,"A",24,0,1968,4,3.4,1,1982,1,879.348,373.888,126.885,13,0.378948969793742,4.92633660731864
1,"A",24,0,1968,4,3.4,1,1983,2,858.012,550.926,190.22,17,0.139328375727256,2.36858238736336
1,"A",24,0,1968,4,3.4,1,1984,3,876.046,527.304,419.382,12,0.212225174162593,2.54670208995112
1,"A",24,0,1968,4,3.4,1,1985,4,993.648,502.92,172.743,8,0.158241430990304,1.26593144792244
1,"A",24,0,1968,4,3.4,1,1986,5,858.52,512.318,149.499,16,0.0830284956523458,1.32845593043753
1,"A",24,0,1968,4,3.4,1,1987,6,578.612,379.984,106.999,8,0.163221193307082,1.30576954645665
1,"A",24,0,1968,4,3.4,1,1988,7,591.312,291.084,18.867,4,0.334976720884322,1.33990688353729
1,"A",24,0,1968,4,3.4,1,1989,8,618.744,411.226,186.996,3,0.475696713139485,1.42709013941846
1,"A",24,0,1968,4,3.4,1,1990,9,1058.164,780.542,88.933,4,0.283293001271359,1.13317200508544
1,"A",24,0,1968,4,3.4,1,1991,10,1163.066,664.972,211.538,3,0.615327936072246,1.84598380821674
1,"A",24,0,1968,4,3.4,1,1992,11,717.55,425.958,148.636,3,0.547116310914369,1.64134893274311
1,"A",24,0,1968,4,3.4,1,1993,12,1026.16,706.374,278.193,8,0.270380638174627,2.16304510539702
1,"A",24,0,1968,4,3.4,1,1994,13,797.052,488.696,153,2,0.997420979281373,1.99484195856275
1,"A",24,0,1968,4,3.4,1,1996,15,959.104,483.362,227.467,3,0.666855501748729,2.00056650524619
1,"A",24,0,1968,4,3.4,1,1997,16,690.626,463.296,98,2,0.804343282471583,1.60868656494317
1,"A",24,0,1968,4,3.4,1,1999,18,734.822,561.086,224.373,3,0.606669116259232,1.8200073487777
1,"A",24,0,1968,4,3.4,1,2000,19,599.694,354.33,202.417,4,0.496261197148853,1.98504478859541
1,"A",24,0,1968,4,3.4,1,2002,21,905.51,600.71,211.41,5,0.33260357394473,1.66301786972365
1,"A",24,0,1968,4,3.4,1,2004,23,857.504,512.064,221.3,4,0.276892637330263,1.10757054932105
1,"A",25,0,1968,7,17,1,1982,1,879.348,373.888,231.037,12,0.246830324648211,2.96196389577854
1,"A",25,0,1968,7,17,1,1983,2,858.012,550.926,379.837,10,0.404017575377304,4.04017575377304
1,"A",25,0,1968,7,17,1,1984,3,876.046,527.304,475.603,12,0.13192583150353,1.58310997804236
1,"A",25,0,1968,7,17,1,1985,4,993.648,502.92,314.974,5,0.205906730863616,1.02953365431808
1,"A",25,0,1968,7,17,1,1986,5,858.52,512.318,211.903,1,1,1
1,"A",25,0,1968,7,17,1,1987,6,578.612,379.984,170.343,3,0.363011909349061,1.08903572804718
1,"A",25,0,1968,7,17,1,1988,7,591.312,291.084,9.333,1,1,1
1,"A",25,0,1968,7,17,1,1989,8,618.744,411.226,317.27,2,0.502527869585956,1.00505573917191
1,"A",25,0,1968,7,17,1,1990,9,1058.164,780.542,154.903,2,0.500665374382426,1.00133074876485
1,"A",25,0,1968,7,17,1,1991,10,1163.066,664.972,302.967,2,0.517004144005147,1.03400828801029
1,"A",25,0,1968,7,17,1,1992,11,717.55,425.958,190.17,1,1,1
1,"A",25,0,1968,7,17,1,1993,12,1026.16,706.374,226.167,2,0.646518629448311,1.29303725889662
1,"A",25,0,1968,7,17,1,1994,13,797.052,488.696,74.32,3,0.502274787854636,1.50682436356391
1,"A",25,0,1968,7,17,1,1996,15,959.104,483.362,270.503,2,0.563995878465,1.12799175693
1,"A",25,0,1968,7,17,1,1997,16,690.626,463.296,72.276,3,0.346910920475944,1.04073276142783
1,"A",25,0,1968,7,17,1,1999,18,734.822,561.086,487.979,4,0.39880318180812,1.59521272723248
1,"A",25,0,1968,7,17,1,2000,19,599.694,354.33,262.233,2,0.622598036874478,1.24519607374896
1,"A",25,0,1968,7,17,1,2002,21,905.51,600.71,186.967,4,0.345484548758794,1.38193819503518
1,"A",25,0,1968,7,17,1,2004,23,857.504,512.064,197.2737,6,0.227531944374108,1.36519166624465
1,"A",26,0,1968,2,1,1,1982,1,879.348,373.888,112.799,8,0.468831394207229,3.75065115365783
1,"A",26,0,1968,2,1,1,1983,2,858.012,550.926,162.822,13,0.196253920593382,2.55130096771397
1,"A",26,0,1968,2,1,1,1984,3,876.046,527.304,407.511,13,0.245137734926851,3.18679055404907
1,"A",26,0,1968,2,1,1,1985,4,993.648,502.92,245.86,6,0.186274003608567,1.1176440216514
1,"A",26,0,1968,2,1,1,1986,5,858.52,512.318,155.067,7,0.282831860395731,1.97982302277011
1,"A",26,0,1968,2,1,1,1987,6,578.612,379.984,273.533,9,0.276369917109537,2.48732925398583
1,"A",26,0,1968,2,1,1,1988,7,591.312,291.084,48.333,3,0.413156882468117,1.23947064740435
1,"A",26,0,1968,2,1,1,1989,8,618.744,411.226,283.166,5,0.366063271105212,1.83031635552606
1,"A",26,0,1968,2,1,1,1990,9,1058.164,780.542,83.267,3,0.757883706488227,2.27365111946468
1,"A",26,0,1968,2,1,1,1991,10,1163.066,664.972,167.499,5,0.386507942603034,1.93253971301517
1,"A",26,0,1968,2,1,1,1992,11,717.55,425.958,109.033,2,0.783191493952008,1.56638298790402
1,"A",26,0,1968,2,1,1,1993,12,1026.16,706.374,137.4,3,0.744603204792725,2.23380961437818
1,"A",26,0,1968,2,1,1,1994,13,797.052,488.696,129.398,4,0.365207222195775,1.4608288887831
1,"A",26,0,1968,2,1,1,1996,15,959.104,483.362,208.836,3,0.619519374042013,1.85855812212604
1,"A",26,0,1968,2,1,1,1997,16,690.626,463.296,94.336,5,0.474955641658689,2.37477820829345
1,"A",26,0,1968,2,1,1,1999,18,734.822,561.086,190.433,4,0.59114962516173,2.36459850064692
1,"A",26,0,1968,2,1,1,2000,19,599.694,354.33,98.334,4,0.417700622282782,1.67080248913113
1,"A",26,0,1968,2,1,1,2002,21,905.51,600.71,122.533,3,0.971429623706078,2.91428887111823
1,"A",26,0,1968,2,1,1,2004,23,857.504,512.064,207.5297,5,0.353638229381,1.768191146905
1,"A",27,0,1968,3,2,1,1982,1,879.348,373.888,118.47,11,0.322116129603079,3.54327742563387
1,"A",27,0,1968,3,2,1,1983,2,858.012,550.926,160.85,13,0.171568789378585,2.23039426192161
1,"A",27,0,1968,3,2,1,1984,3,876.046,527.304,247.61,11,0.210892427604729,2.31981670365202
1,"A",27,0,1968,3,2,1,1985,4,993.648,502.92,179.043,11,0.10179495420081,1.11974449620891
1,"A",27,0,1968,3,2,1,1986,5,858.52,512.318,288.589,11,0.105298275805638,1.15828103386202
1,"A",27,0,1968,3,2,1,1987,6,578.612,379.984,200.48,8,0.204466467751361,1.63573174201089
1,"A",27,0,1968,3,2,1,1988,7,591.312,291.084,23.666,3,0.335527778971634,1.0065833369149
1,"A",27,0,1968,3,2,1,1989,8,618.744,411.226,223.599,6,0.180145364211435,1.08087218526861
1,"A",27,0,1968,3,2,1,1990,9,1058.164,780.542,79.23,3,0.407994068104488,1.22398220431346
1,"A",27,0,1968,3,2,1,1991,10,1163.066,664.972,156.339,12,0.120658787535173,1.44790545042208
1,"A",27,0,1968,3,2,1,1992,11,717.55,425.958,100.999,10,0.16076468617814,1.6076468617814
1,"A",27,0,1968,3,2,1,1993,12,1026.16,706.374,242.438,13,0.146021876404987,1.89828439326483
1,"A",27,0,1968,3,2,1,1994,13,797.052,488.696,140.118,8,0.177353126444513,1.4188250115561
1,"A",27,0,1968,3,2,1,1996,15,959.104,483.362,187.943,4,0.375864007862779,1.50345603145112
1,"A",27,0,1968,3,2,1,1997,16,690.626,463.296,175.788,7,0.422702430753077,2.95891701527154
1,"A",27,0,1968,3,2,1,1999,18,734.822,561.086,194.253,5,0.399452728245005,1.99726364122503
1,"A",27,0,1968,3,2,1,2000,19,599.694,354.33,138.824,5,0.567502537429807,2.83751268714903
1,"A",27,0,1968,3,2,1,2002,21,905.51,600.71,158.09,4,0.544192425358464,2.17676970143386
1,"A",27,0,1968,3,2,1,2004,23,857.504,512.064,175.3464,6,0.260882695214397,1.56529617128638
1,"A",28,0,1968,5,5.4,1,1982,1,879.348,373.888,134.179,13,0.287889680650142,3.74256584845184
1,"A",28,0,1968,5,5.4,1,1983,2,858.012,550.926,156.907,15,0.26520529367382,3.9780794051073
1,"A",28,0,1968,5,5.4,1,1984,3,876.046,527.304,462.453,11,0.286352826659858,3.14988109325844
1,"A",28,0,1968,5,5.4,1,1985,4,993.648,502.92,192.527,8,0.143721991118832,1.14977592895066
1,"A",28,0,1968,5,5.4,1,1986,5,858.52,512.318,261.203,10,0.112033762454233,1.12033762454233
1,"A",28,0,1968,5,5.4,1,1987,6,578.612,379.984,132.563,6,0.199272484808896,1.19563490885337
1,"A",28,0,1968,5,5.4,1,1988,7,591.312,291.084,14.2,2,0.502329344317509,1.00465868863502
1,"A",28,0,1968,5,5.4,1,1989,8,618.744,411.226,357.567,3,0.427772811162268,1.2833184334868
1,"A",28,0,1968,5,5.4,1,1990,9,1058.164,780.542,126.787,3,0.362465949247302,1.08739784774191
1,"A",28,0,1968,5,5.4,1,1991,10,1163.066,664.972,190.37,3,0.603049962337372,1.80914988701212
1,"A",28,0,1968,5,5.4,1,1992,11,717.55,425.958,206.663,3,0.478812029455952,1.43643608836786
1,"A",28,0,1968,5,5.4,1,1993,12,1026.16,706.374,187,3,0.710642152597372,2.13192645779212
1,"A",28,0,1968,5,5.4,1,1994,13,797.052,488.696,86.786,3,0.652008342861375,1.95602502858412
1,"A",28,0,1968,5,5.4,1,1996,15,959.104,483.362,111.733,2,0.853630760064202,1.7072615201284
1,"A",28,0,1968,5,5.4,1,1997,16,690.626,463.296,116.974,3,0.588307451510143,1.76492235453043
1,"A",28,0,1968,5,5.4,1,1999,18,734.822,561.086,198.37,2,0.999857280696121,1.99971456139224
1,"A",28,0,1968,5,5.4,1,2000,19,599.694,354.33,291.17,4,0.496147373291313,1.98458949316525
1,"A",28,0,1968,5,5.4,1,2002,21,905.51,600.71,210.17,4,0.320398304779718,1.28159321911887
1,"A",28,0,1968,5,5.4,1,2004,23,857.504,512.064,509.4033,4,0.41585376964038,1.66341507856152
1,"A",29,0,1968,3,2,1,1982,1,879.348,373.888,135.817,16,0.317440755516823,5.07905208826917
1,"A",29,0,1968,3,2,1,1983,2,858.012,550.926,198.235,12,0.217038241685354,2.60445890022425
1,"A",29,0,1968,3,2,1,1984,3,876.046,527.304,370.456,16,0.212130379084821,3.39408606535713
1,"A",29,0,1968,3,2,1,1985,4,993.648,502.92,137.842,9,0.234199762238179,2.10779786014361
