"field","exp","plot","year","disk","disk.trt","ntrt","trt","nadd","other.add","dur","duration","mass.above"
"B",2,19,1992,1,"Disturbed",8,"2. NPK+",27.2,1,11,"PERENNIAL",614.4
"B",2,19,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"PERENNIAL",578.133
"B",2,19,1994,1,"Disturbed",8,"2. NPK+",27.2,1,13,"PERENNIAL",599.833
"B",2,19,1996,1,"Disturbed",8,"2. NPK+",27.2,1,15,"PERENNIAL",694.233
"B",2,19,1997,1,"Disturbed",8,"2. NPK+",27.2,1,16,"PERENNIAL",477.867
"B",2,19,1999,1,"Disturbed",8,"2. NPK+",27.2,1,18,"PERENNIAL",355.134
"B",2,19,2000,1,"Disturbed",8,"2. NPK+",27.2,1,19,"PERENNIAL",351.7
"B",2,19,2002,1,"Disturbed",8,"2. NPK+",27.2,1,21,"PERENNIAL",389.067
"B",2,19,2004,1,"Disturbed",8,"2. NPK+",27.2,1,23,"PERENNIAL",237.333
"B",2,25,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"ANNUAL",649.133
"B",2,25,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"PERENNIAL",11.48
"B",2,25,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"ANNUAL",76.067
"B",2,25,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"PERENNIAL",283.933
"B",2,25,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"ANNUAL",5.53
"B",2,25,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"PERENNIAL",208.692
"B",2,25,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"ANNUAL",1.233
"B",2,25,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"PERENNIAL",333.804
"B",2,25,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"ANNUAL",0.286
"B",2,25,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"PERENNIAL",515.59
"B",2,25,1987,1,"Disturbed",8,"2. NPK+",27.2,1,6,"PERENNIAL",563.7
"B",2,25,1988,1,"Disturbed",8,"2. NPK+",27.2,1,7,"PERENNIAL",166.7
"B",2,25,1989,1,"Disturbed",8,"2. NPK+",27.2,1,8,"PERENNIAL",247
"B",2,25,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"PERENNIAL",384.493
"B",2,25,1991,1,"Disturbed",8,"2. NPK+",27.2,1,10,"PERENNIAL",571.1
"B",2,25,1992,1,"Disturbed",8,"2. NPK+",27.2,1,11,"PERENNIAL",789.7
"B",2,25,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"ANNUAL",0.133
"B",2,25,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"PERENNIAL",275.001
"B",2,25,1994,1,"Disturbed",8,"2. NPK+",27.2,1,13,"PERENNIAL",358.994
"B",2,25,1996,1,"Disturbed",8,"2. NPK+",27.2,1,15,"PERENNIAL",541.28
"B",2,25,1997,1,"Disturbed",8,"2. NPK+",27.2,1,16,"PERENNIAL",363.434
"B",2,25,1999,1,"Disturbed",8,"2. NPK+",27.2,1,18,"PERENNIAL",141.666
"B",2,25,2000,1,"Disturbed",8,"2. NPK+",27.2,1,19,"PERENNIAL",341.833
"B",2,25,2002,1,"Disturbed",8,"2. NPK+",27.2,1,21,"PERENNIAL",332.633
"B",2,25,2004,1,"Disturbed",8,"2. NPK+",27.2,1,23,"ANNUAL",0.02
"B",2,25,2004,1,"Disturbed",8,"2. NPK+",27.2,1,23,"PERENNIAL",397.0663
"B",2,27,1982,1,"Disturbed",9,"1. Control",0,0,1,"ANNUAL",105.833
"B",2,27,1982,1,"Disturbed",9,"1. Control",0,0,1,"PERENNIAL",16.061
"B",2,27,1983,1,"Disturbed",9,"1. Control",0,0,2,"ANNUAL",7.5
"B",2,27,1983,1,"Disturbed",9,"1. Control",0,0,2,"PERENNIAL",52.499
"B",2,27,1984,1,"Disturbed",9,"1. Control",0,0,3,"ANNUAL",2.757
"B",2,27,1984,1,"Disturbed",9,"1. Control",0,0,3,"PERENNIAL",175.253
"B",2,27,1985,1,"Disturbed",9,"1. Control",0,0,4,"ANNUAL",1.033
"B",2,27,1985,1,"Disturbed",9,"1. Control",0,0,4,"PERENNIAL",114.754
"B",2,27,1986,1,"Disturbed",9,"1. Control",0,0,5,"ANNUAL",11.196
"B",2,27,1986,1,"Disturbed",9,"1. Control",0,0,5,"PERENNIAL",161.03
"B",2,27,1987,1,"Disturbed",9,"1. Control",0,0,6,"ANNUAL",0.2
"B",2,27,1987,1,"Disturbed",9,"1. Control",0,0,6,"BIENNIAL",2.033
"B",2,27,1987,1,"Disturbed",9,"1. Control",0,0,6,"PERENNIAL",90.7
"B",2,27,1988,1,"Disturbed",9,"1. Control",0,0,7,"ANNUAL",0.333
"B",2,27,1988,1,"Disturbed",9,"1. Control",0,0,7,"PERENNIAL",98.533
"B",2,27,1989,1,"Disturbed",9,"1. Control",0,0,8,"ANNUAL",0.367
"B",2,27,1989,1,"Disturbed",9,"1. Control",0,0,8,"PERENNIAL",124.867
"B",2,27,1990,1,"Disturbed",9,"1. Control",0,0,9,"ANNUAL",0.483
"B",2,27,1990,1,"Disturbed",9,"1. Control",0,0,9,"PERENNIAL",119.336
"B",2,27,1991,1,"Disturbed",9,"1. Control",0,0,10,"ANNUAL",0.167
"B",2,27,1991,1,"Disturbed",9,"1. Control",0,0,10,"PERENNIAL",90.934
"B",2,27,1992,1,"Disturbed",9,"1. Control",0,0,11,"ANNUAL",0.32
"B",2,27,1992,1,"Disturbed",9,"1. Control",0,0,11,"PERENNIAL",74.063
"B",2,27,1993,1,"Disturbed",9,"1. Control",0,0,12,"ANNUAL",1.833
"B",2,27,1993,1,"Disturbed",9,"1. Control",0,0,12,"PERENNIAL",151.134
"B",2,27,1994,1,"Disturbed",9,"1. Control",0,0,13,"ANNUAL",0.362
"B",2,27,1994,1,"Disturbed",9,"1. Control",0,0,13,"PERENNIAL",94.557
"B",2,27,1996,1,"Disturbed",9,"1. Control",0,0,15,"ANNUAL",0.01
"B",2,27,1996,1,"Disturbed",9,"1. Control",0,0,15,"PERENNIAL",113.41
"B",2,27,1997,1,"Disturbed",9,"1. Control",0,0,16,"ANNUAL",0.067
"B",2,27,1997,1,"Disturbed",9,"1. Control",0,0,16,"PERENNIAL",46.566
"B",2,27,1999,1,"Disturbed",9,"1. Control",0,0,18,"PERENNIAL",100.834
"B",2,27,2000,1,"Disturbed",9,"1. Control",0,0,19,"PERENNIAL",109.633
"B",2,27,2002,1,"Disturbed",9,"1. Control",0,0,21,"PERENNIAL",107.553
"B",2,27,2004,1,"Disturbed",9,"1. Control",0,0,23,"PERENNIAL",42.93337
"B",2,29,1982,1,"Disturbed",9,"1. Control",0,0,1,"ANNUAL",88.847
"B",2,29,1982,1,"Disturbed",9,"1. Control",0,0,1,"PERENNIAL",12.696
"B",2,29,1983,1,"Disturbed",9,"1. Control",0,0,2,"ANNUAL",24.566
"B",2,29,1983,1,"Disturbed",9,"1. Control",0,0,2,"PERENNIAL",83.633
"B",2,29,1984,1,"Disturbed",9,"1. Control",0,0,3,"ANNUAL",4.071
"B",2,29,1984,1,"Disturbed",9,"1. Control",0,0,3,"PERENNIAL",221.513
"B",2,29,1985,1,"Disturbed",9,"1. Control",0,0,4,"ANNUAL",92.414
"B",2,29,1985,1,"Disturbed",9,"1. Control",0,0,4,"PERENNIAL",178.967
"B",2,29,1986,1,"Disturbed",9,"1. Control",0,0,5,"ANNUAL",5.82
"B",2,29,1986,1,"Disturbed",9,"1. Control",0,0,5,"BIENNIAL",0.347
"B",2,29,1986,1,"Disturbed",9,"1. Control",0,0,5,"PERENNIAL",166.684
"B",2,29,1987,1,"Disturbed",9,"1. Control",0,0,6,"ANNUAL",0.3
"B",2,29,1987,1,"Disturbed",9,"1. Control",0,0,6,"PERENNIAL",288.066
"B",2,29,1988,1,"Disturbed",9,"1. Control",0,0,7,"ANNUAL",0.1
"B",2,29,1988,1,"Disturbed",9,"1. Control",0,0,7,"PERENNIAL",181.933
"B",2,29,1989,1,"Disturbed",9,"1. Control",0,0,8,"BIENNIAL",0.533
"B",2,29,1989,1,"Disturbed",9,"1. Control",0,0,8,"PERENNIAL",194.434
"B",2,29,1990,1,"Disturbed",9,"1. Control",0,0,9,"ANNUAL",0.63
"B",2,29,1990,1,"Disturbed",9,"1. Control",0,0,9,"PERENNIAL",147.524
"B",2,29,1991,1,"Disturbed",9,"1. Control",0,0,10,"ANNUAL",1.767
"B",2,29,1991,1,"Disturbed",9,"1. Control",0,0,10,"BIENNIAL",8
"B",2,29,1991,1,"Disturbed",9,"1. Control",0,0,10,"PERENNIAL",175.767
"B",2,29,1992,1,"Disturbed",9,"1. Control",0,0,11,"ANNUAL",0.023
"B",2,29,1992,1,"Disturbed",9,"1. Control",0,0,11,"PERENNIAL",95.646
"B",2,29,1993,1,"Disturbed",9,"1. Control",0,0,12,"ANNUAL",0.28
"B",2,29,1993,1,"Disturbed",9,"1. Control",0,0,12,"PERENNIAL",184.202
"B",2,29,1994,1,"Disturbed",9,"1. Control",0,0,13,"ANNUAL",1.717
"B",2,29,1994,1,"Disturbed",9,"1. Control",0,0,13,"BIENNIAL",0.287
"B",2,29,1994,1,"Disturbed",9,"1. Control",0,0,13,"PERENNIAL",112.132
"B",2,29,1996,1,"Disturbed",9,"1. Control",0,0,15,"ANNUAL",0.137
"B",2,29,1996,1,"Disturbed",9,"1. Control",0,0,15,"PERENNIAL",182.233
"B",2,29,1997,1,"Disturbed",9,"1. Control",0,0,16,"BIENNIAL",0.433
"B",2,29,1997,1,"Disturbed",9,"1. Control",0,0,16,"PERENNIAL",168.566
"B",2,29,1999,1,"Disturbed",9,"1. Control",0,0,18,"PERENNIAL",131.97
"B",2,29,2000,1,"Disturbed",9,"1. Control",0,0,19,"ANNUAL",0.2
"B",2,29,2000,1,"Disturbed",9,"1. Control",0,0,19,"PERENNIAL",157.6
"B",2,29,2002,1,"Disturbed",9,"1. Control",0,0,21,"PERENNIAL",168.07
"B",2,29,2004,1,"Disturbed",9,"1. Control",0,0,23,"PERENNIAL",138.0333
"B",2,30,1982,1,"Disturbed",9,"1. Control",0,0,1,"ANNUAL",150.234
"B",2,30,1982,1,"Disturbed",9,"1. Control",0,0,1,"BIENNIAL",0.367
"B",2,30,1982,1,"Disturbed",9,"1. Control",0,0,1,"PERENNIAL",39.237
"B",2,30,1983,1,"Disturbed",9,"1. Control",0,0,2,"ANNUAL",34.866
"B",2,30,1983,1,"Disturbed",9,"1. Control",0,0,2,"BIENNIAL",0.1
"B",2,30,1983,1,"Disturbed",9,"1. Control",0,0,2,"PERENNIAL",116.367
"B",2,30,1984,1,"Disturbed",9,"1. Control",0,0,3,"ANNUAL",4.554
"B",2,30,1984,1,"Disturbed",9,"1. Control",0,0,3,"PERENNIAL",178.164
"B",2,30,1985,1,"Disturbed",9,"1. Control",0,0,4,"ANNUAL",2.197
"B",2,30,1985,1,"Disturbed",9,"1. Control",0,0,4,"PERENNIAL",242.879
"B",2,30,1986,1,"Disturbed",9,"1. Control",0,0,5,"ANNUAL",8.632
"B",2,30,1986,1,"Disturbed",9,"1. Control",0,0,5,"PERENNIAL",143.567
"B",2,30,1987,1,"Disturbed",9,"1. Control",0,0,6,"ANNUAL",2.9
"B",2,30,1987,1,"Disturbed",9,"1. Control",0,0,6,"PERENNIAL",314.5
"B",2,30,1988,1,"Disturbed",9,"1. Control",0,0,7,"ANNUAL",0.1
"B",2,30,1988,1,"Disturbed",9,"1. Control",0,0,7,"PERENNIAL",250.667
"B",2,30,1989,1,"Disturbed",9,"1. Control",0,0,8,"ANNUAL",0.433
"B",2,30,1989,1,"Disturbed",9,"1. Control",0,0,8,"BIENNIAL",0.767
"B",2,30,1989,1,"Disturbed",9,"1. Control",0,0,8,"PERENNIAL",136.7
"B",2,30,1990,1,"Disturbed",9,"1. Control",0,0,9,"ANNUAL",0.586
"B",2,30,1990,1,"Disturbed",9,"1. Control",0,0,9,"PERENNIAL",267.76
"B",2,30,1991,1,"Disturbed",9,"1. Control",0,0,10,"ANNUAL",4.034
"B",2,30,1991,1,"Disturbed",9,"1. Control",0,0,10,"BIENNIAL",1.5
"B",2,30,1991,1,"Disturbed",9,"1. Control",0,0,10,"PERENNIAL",101.666
"B",2,30,1992,1,"Disturbed",9,"1. Control",0,0,11,"ANNUAL",4.433
"B",2,30,1992,1,"Disturbed",9,"1. Control",0,0,11,"BIENNIAL",0.71
"B",2,30,1992,1,"Disturbed",9,"1. Control",0,0,11,"PERENNIAL",54.876
"B",2,30,1993,1,"Disturbed",9,"1. Control",0,0,12,"ANNUAL",0.133
"B",2,30,1993,1,"Disturbed",9,"1. Control",0,0,12,"BIENNIAL",21.233
"B",2,30,1993,1,"Disturbed",9,"1. Control",0,0,12,"PERENNIAL",138.8
"B",2,30,1994,1,"Disturbed",9,"1. Control",0,0,13,"ANNUAL",0.062
"B",2,30,1994,1,"Disturbed",9,"1. Control",0,0,13,"BIENNIAL",0.163
"B",2,30,1994,1,"Disturbed",9,"1. Control",0,0,13,"PERENNIAL",143.11
"B",2,30,1996,1,"Disturbed",9,"1. Control",0,0,15,"ANNUAL",0.083
"B",2,30,1996,1,"Disturbed",9,"1. Control",0,0,15,"PERENNIAL",149.37
"B",2,30,1997,1,"Disturbed",9,"1. Control",0,0,16,"BIENNIAL",0.867
"B",2,30,1997,1,"Disturbed",9,"1. Control",0,0,16,"PERENNIAL",242.2
"B",2,30,1999,1,"Disturbed",9,"1. Control",0,0,18,"PERENNIAL",213.6
"B",2,30,2000,1,"Disturbed",9,"1. Control",0,0,19,"PERENNIAL",118.8
"B",2,30,2002,1,"Disturbed",9,"1. Control",0,0,21,"PERENNIAL",107.332
"B",2,30,2004,1,"Disturbed",9,"1. Control",0,0,23,"ANNUAL",0.03333
"B",2,30,2004,1,"Disturbed",9,"1. Control",0,0,23,"PERENNIAL",45.70004
"B",2,34,1982,1,"Disturbed",9,"1. Control",0,0,1,"ANNUAL",18.541
"B",2,34,1982,1,"Disturbed",9,"1. Control",0,0,1,"PERENNIAL",20.053
"B",2,34,1983,1,"Disturbed",9,"1. Control",0,0,2,"ANNUAL",1.734
"B",2,34,1983,1,"Disturbed",9,"1. Control",0,0,2,"PERENNIAL",201.7
"B",2,34,1984,1,"Disturbed",9,"1. Control",0,0,3,"ANNUAL",3.632
"B",2,34,1984,1,"Disturbed",9,"1. Control",0,0,3,"BIENNIAL",6.693
"B",2,34,1984,1,"Disturbed",9,"1. Control",0,0,3,"PERENNIAL",326.998
"B",2,34,1985,1,"Disturbed",9,"1. Control",0,0,4,"ANNUAL",1.995
"B",2,34,1985,1,"Disturbed",9,"1. Control",0,0,4,"PERENNIAL",107.607
"B",2,34,1986,1,"Disturbed",9,"1. Control",0,0,5,"ANNUAL",0.513
"B",2,34,1986,1,"Disturbed",9,"1. Control",0,0,5,"PERENNIAL",222.421
"B",2,34,1987,1,"Disturbed",9,"1. Control",0,0,6,"ANNUAL",0.127
"B",2,34,1987,1,"Disturbed",9,"1. Control",0,0,6,"PERENNIAL",81.933
"B",2,34,1988,1,"Disturbed",9,"1. Control",0,0,7,"ANNUAL",0.033
"B",2,34,1988,1,"Disturbed",9,"1. Control",0,0,7,"PERENNIAL",89.633
"B",2,34,1989,1,"Disturbed",9,"1. Control",0,0,8,"ANNUAL",0.2
"B",2,34,1989,1,"Disturbed",9,"1. Control",0,0,8,"PERENNIAL",125.3
"B",2,34,1990,1,"Disturbed",9,"1. Control",0,0,9,"PERENNIAL",50.966
"B",2,34,1991,1,"Disturbed",9,"1. Control",0,0,10,"ANNUAL",0.6
"B",2,34,1991,1,"Disturbed",9,"1. Control",0,0,10,"PERENNIAL",67.466
"B",2,34,1992,1,"Disturbed",9,"1. Control",0,0,11,"ANNUAL",0.143
"B",2,34,1992,1,"Disturbed",9,"1. Control",0,0,11,"PERENNIAL",109.163
"B",2,34,1993,1,"Disturbed",9,"1. Control",0,0,12,"PERENNIAL",26.466
"B",2,34,1994,1,"Disturbed",9,"1. Control",0,0,13,"PERENNIAL",61.3
"B",2,34,1996,1,"Disturbed",9,"1. Control",0,0,15,"ANNUAL",0.147
"B",2,34,1996,1,"Disturbed",9,"1. Control",0,0,15,"PERENNIAL",68.219
"B",2,34,1997,1,"Disturbed",9,"1. Control",0,0,16,"BIENNIAL",0.023
"B",2,34,1997,1,"Disturbed",9,"1. Control",0,0,16,"PERENNIAL",50.866
"B",2,34,1999,1,"Disturbed",9,"1. Control",0,0,18,"PERENNIAL",103.496
"B",2,34,2000,1,"Disturbed",9,"1. Control",0,0,19,"ANNUAL",0.067
"B",2,34,2000,1,"Disturbed",9,"1. Control",0,0,19,"PERENNIAL",28.9
"B",2,34,2002,1,"Disturbed",9,"1. Control",0,0,21,"PERENNIAL",56.14
"B",2,34,2004,1,"Disturbed",9,"1. Control",0,0,23,"PERENNIAL",60.86669
"B",2,38,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"ANNUAL",976.133
"B",2,38,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"PERENNIAL",58.713
"B",2,38,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"ANNUAL",306.633
"B",2,38,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"PERENNIAL",49.666
"B",2,38,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"ANNUAL",2.28
"B",2,38,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"PERENNIAL",276.19
"B",2,38,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"ANNUAL",1.08
"B",2,38,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"PERENNIAL",422.127
"B",2,38,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"ANNUAL",1.233
"B",2,38,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"PERENNIAL",407.433
"B",2,38,1987,1,"Disturbed",8,"2. NPK+",27.2,1,6,"PERENNIAL",325.867
"B",2,38,1988,1,"Disturbed",8,"2. NPK+",27.2,1,7,"PERENNIAL",237.267
"B",2,38,1989,1,"Disturbed",8,"2. NPK+",27.2,1,8,"PERENNIAL",141.134
"B",2,38,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"ANNUAL",0.397
"B",2,38,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"PERENNIAL",185
"B",2,38,1991,1,"Disturbed",8,"2. NPK+",27.2,1,10,"PERENNIAL",319.6
"B",2,38,1992,1,"Disturbed",8,"2. NPK+",27.2,1,11,"PERENNIAL",423.603
"B",2,38,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"PERENNIAL",560.467
"B",2,38,1994,1,"Disturbed",8,"2. NPK+",27.2,1,13,"ANNUAL",0.002
"B",2,38,1994,1,"Disturbed",8,"2. NPK+",27.2,1,13,"PERENNIAL",342.292
"B",2,38,1996,1,"Disturbed",8,"2. NPK+",27.2,1,15,"PERENNIAL",233.534
"B",2,38,1997,1,"Disturbed",8,"2. NPK+",27.2,1,16,"PERENNIAL",288.767
"B",2,38,1999,1,"Disturbed",8,"2. NPK+",27.2,1,18,"PERENNIAL",386.47
"B",2,38,2000,1,"Disturbed",8,"2. NPK+",27.2,1,19,"PERENNIAL",190.4
"B",2,38,2002,1,"Disturbed",8,"2. NPK+",27.2,1,21,"PERENNIAL",207.634
"B",2,38,2004,1,"Disturbed",8,"2. NPK+",27.2,1,23,"PERENNIAL",481.8667
"B",2,39,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"ANNUAL",103.453
"B",2,39,1982,1,"Disturbed",8,"2. NPK+",27.2,1,1,"PERENNIAL",118.044
"B",2,39,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"ANNUAL",0.833
"B",2,39,1983,1,"Disturbed",8,"2. NPK+",27.2,1,2,"PERENNIAL",319.367
"B",2,39,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"ANNUAL",0.003
"B",2,39,1984,1,"Disturbed",8,"2. NPK+",27.2,1,3,"PERENNIAL",446.626
"B",2,39,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"ANNUAL",2.397
"B",2,39,1985,1,"Disturbed",8,"2. NPK+",27.2,1,4,"PERENNIAL",332.969
"B",2,39,1986,1,"Disturbed",8,"2. NPK+",27.2,1,5,"PERENNIAL",232.984
"B",2,39,1987,1,"Disturbed",8,"2. NPK+",27.2,1,6,"PERENNIAL",238.067
"B",2,39,1988,1,"Disturbed",8,"2. NPK+",27.2,1,7,"PERENNIAL",241.333
"B",2,39,1989,1,"Disturbed",8,"2. NPK+",27.2,1,8,"PERENNIAL",179.366
"B",2,39,1990,1,"Disturbed",8,"2. NPK+",27.2,1,9,"PERENNIAL",270.5
"B",2,39,1991,1,"Disturbed",8,"2. NPK+",27.2,1,10,"PERENNIAL",346.467
"B",2,39,1992,1,"Disturbed",8,"2. NPK+",27.2,1,11,"PERENNIAL",446.073
"B",2,39,1993,1,"Disturbed",8,"2. NPK+",27.2,1,12,"PERENNIAL",499.5
"B",2,39,1994,1,"Disturbed",8,"2. NPK+",27.2,1,13,"PERENNIAL",211.028
"B",2,39,1996,1,"Disturbed",8,"2. NPK+",27.2,1,15,"PERENNIAL",453.383
"B",2,39,1996,1,"Disturbed",8,"2. NPK+",27.2,1,15,NA,0.013
"B",2,39,1997,1,"Disturbed",8,"2. NPK+",27.2,1,16,"PERENNIAL",287.3
"B",2,39,1999,1,"Disturbed",8,"2. NPK+",27.2,1,18,"PERENNIAL",1064.583
"B",2,39,2000,1,"Disturbed",8,"2. NPK+",27.2,1,19,"PERENNIAL",223.433
"B",2,39,2002,1,"Disturbed",8,"2. NPK+",27.2,1,21,"PERENNIAL",319.633
"B",2,39,2004,1,"Disturbed",8,"2. NPK+",27.2,1,23,"PERENNIAL",185.7333
"B",2,43,1982,1,"Disturbed",9,"1. Control",0,0,1,"ANNUAL",90.9
"B",2,43,1982,1,"Disturbed",9,"1. Control",0,0,1,"PERENNIAL",22.91
"B",2,43,1983,1,"Disturbed",9,"1. Control",0,0,2,"ANNUAL",18.096
"B",2,43,1983,1,"Disturbed",9,"1. Control",0,0,2,"PERENNIAL",86.766
"B",2,43,1984,1,"Disturbed",9,"1. Control",0,0,3,"ANNUAL",0.733
"B",2,43,1984,1,"Disturbed",9,"1. Control",0,0,3,"PERENNIAL",52.853
"B",2,43,1985,1,"Disturbed",9,"1. Control",0,0,4,"ANNUAL",0.867
"B",2,43,1985,1,"Disturbed",9,"1. Control",0,0,4,"PERENNIAL",180.084
"B",2,43,1986,1,"Disturbed",9,"1. Control",0,0,5,"ANNUAL",0.314
"B",2,43,1986,1,"Disturbed",9,"1. Control",0,0,5,"BIENNIAL",0.02
"B",2,43,1986,1,"Disturbed",9,"1. Control",0,0,5,"PERENNIAL",68.267
"B",2,43,1987,1,"Disturbed",9,"1. Control",0,0,6,"ANNUAL",0.243
"B",2,43,1987,1,"Disturbed",9,"1. Control",0,0,6,"PERENNIAL",155.741
"B",2,43,1988,1,"Disturbed",9,"1. Control",0,0,7,"PERENNIAL",54.466
"B",2,43,1989,1,"Disturbed",9,"1. Control",0,0,8,"ANNUAL",0.233
"B",2,43,1989,1,"Disturbed",9,"1. Control",0,0,8,"PERENNIAL",125.2
"B",2,43,1990,1,"Disturbed",9,"1. Control",0,0,9,"ANNUAL",0.1
"B",2,43,1990,1,"Disturbed",9,"1. Control",0,0,9,"PERENNIAL",59.819
"B",2,43,1991,1,"Disturbed",9,"1. Control",0,0,10,"ANNUAL",0.433
"B",2,43,1991,1,"Disturbed",9,"1. Control",0,0,10,"BIENNIAL",0.367
"B",2,43,1991,1,"Disturbed",9,"1. Control",0,0,10,"PERENNIAL",119.883
"B",2,43,1992,1,"Disturbed",9,"1. Control",0,0,11,"ANNUAL",3.917
"B",2,43,1992,1,"Disturbed",9,"1. Control",0,0,11,"BIENNIAL",0.95
"B",2,43,1992,1,"Disturbed",9,"1. Control",0,0,11,"PERENNIAL",58.146
"B",2,43,1993,1,"Disturbed",9,"1. Control",0,0,12,"ANNUAL",0.533
"B",2,43,1993,1,"Disturbed",9,"1. Control",0,0,12,"BIENNIAL",0.633
"B",2,43,1993,1,"Disturbed",9,"1. Control",0,0,12,"PERENNIAL",149.5
"B",2,43,1994,1,"Disturbed",9,"1. Control",0,0,13,"BIENNIAL",1.508
"B",2,43,1994,1,"Disturbed",9,"1. Control",0,0,13,"PERENNIAL",120.927
"B",2,43,1996,1,"Disturbed",9,"1. Control",0,0,15,"BIENNIAL",0.023
"B",2,43,1996,1,"Disturbed",9,"1. Control",0,0,15,"PERENNIAL",100.654
"B",2,43,1997,1,"Disturbed",9,"1. Control",0,0,16,"ANNUAL",0.333
"B",2,43,1997,1,"Disturbed",9,"1. Control",0,0,16,"PERENNIAL",148.901
"B",2,43,1999,1,"Disturbed",9,"1. Control",0,0,18,"BIENNIAL",0.543
"B",2,43,1999,1,"Disturbed",9,"1. Control",0,0,18,"PERENNIAL",115.637
"B",2,43,2000,1,"Disturbed",9,"1. Control",0,0,19,"PERENNIAL",48.832
"B",2,43,2002,1,"Disturbed",9,"1. Control",0,0,21,"BIENNIAL",3.907
"B",2,43,2002,1,"Disturbed",9,"1. Control",0,0,21,"PERENNIAL",104.11
"B",2,43,2004,1,"Disturbed",9,"1. Control",0,0,23,"PERENNIAL",79.80004
"C",1,15,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"ANNUAL",0.707
"C",1,15,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"BIENNIAL",47.567
"C",1,15,1982,0,"Intact",8,"2. NPK+",27.2,1,1,"PERENNIAL",521.93
"C",1,15,1983,0,"Intact",8,"2. NPK+",27.2,1,2,"PERENNIAL",470.33
"C",1,15,1984,0,"Intact",8,"2. NPK+",27.2,1,3,"PERENNIAL",180.843
"C",1,15,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"ANNUAL",61.667
"C",1,15,1985,0,"Intact",8,"2. NPK+",27.2,1,4,"PERENNIAL",6.91
"C",1,15,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"ANNUAL",0.227
"C",1,15,1986,0,"Intact",8,"2. NPK+",27.2,1,5,"PERENNIAL",498.83
"C",1,15,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"ANNUAL",228.066
"C",1,15,1987,0,"Intact",8,"2. NPK+",27.2,1,6,"PERENNIAL",485.73
"C",1,15,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"ANNUAL",0.167
"C",1,15,1988,0,"Intact",8,"2. NPK+",27.2,1,7,"PERENNIAL",18.9
"C",1,15,1989,0,"Intact",8,"2. NPK+",27.2,1,8,"PERENNIAL",205.667
"C",1,15,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"ANNUAL",4.813
"C",1,15,1990,0,"Intact",8,"2. NPK+",27.2,1,9,"PERENNIAL",499.8
"C",1,15,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"ANNUAL",108.83
"C",1,15,1991,0,"Intact",8,"2. NPK+",27.2,1,10,"PERENNIAL",220.297
"C",1,15,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"ANNUAL",0.93
"C",1,15,1992,0,"Intact",8,"2. NPK+",27.2,1,11,"PERENNIAL",230.916
"C",1,15,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"ANNUAL",63.333
"C",1,15,1993,0,"Intact",8,"2. NPK+",27.2,1,12,"PERENNIAL",289.004
"C",1,15,1994,0,"Intact",8,"2. NPK+",27.2,1,13,"PERENNIAL",247.499
"C",1,15,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"ANNUAL",23
"C",1,15,1995,0,"Intact",8,"2. NPK+",27.2,1,14,"PERENNIAL",169.8
